x,y,charge
-1.357530723899038E-01,-8.555008402977152E-01,  1.0
-3.956969743194975E-02,-3.628336711932864E-01, -1.0
 5.283704981382203E-01,-2.183002731494125E-01,  1.0
-1.904564037699794E-03, 8.245113521050147E-02, -1.0
 3.640863603235412E-01, 1.824620914642548E-01,  1.0
 5.991186249923250E-03, 8.355051179245337E-02, -1.0
-3.348468699057224E-01, 4.234005757752725E-01,  1.0
 2.673942435032134E-01, 5.473759816610757E-01, -1.0
 2.714234265618522E-01, 9.742873271952004E-01,  1.0
-1.424219607215051E-01,-8.467224949046316E-01,  1.0
 4.106882464492269E-01,-7.744386094234106E-01, -1.0
 5.827380643016876E-01,-3.379818938822485E-01,  1.0
-3.442164938366810E-02,-3.596857564004920E-01, -1.0
 5.277250963683024E-01,-2.244814239034593E-01,  1.0
 6.049612826450627E-03, 9.160692655853772E-02, -1.0
 3.476897274931465E-01, 1.645624171234029E-01,  1.0
 4.683236259533956E-01, 5.461259573903517E-01, -1.0
 2.720913185582175E-01, 9.700000000000000E-01,  1.0
 2.716699884115048E-01, 5.451606920894141E-01, -1.0
 4.310791488020125E-01,-7.707477838008095E-01, -1.0
 6.873923636032236E-01,-3.182137556459643E-01,  1.0
 4.253701489976306E-01,-7.652342926562246E-01, -1.0
 6.864322941117122E-01,-3.315432129794155E-01,  1.0
 7.573012486260691E-01,-1.875025119465131E-03, -1.0
 5.323733584802380E-01,-1.188326763790874E-01,  1.0
 4.488893310314294E-01, 5.281472735339674E-01, -1.0
 7.019377798532533E-01, 2.425817543270951E-01,  1.0
 4.661533794573523E-01, 5.335356290209845E-01, -1.0
 3.992740296899588E-01, 9.831236235370570E-01,  1.0
 8.345194481305676E-01,-9.800000000000000E-01,  1.0
 5.256044310897434E-01,-9.031573314289750E-01, -1.0
 6.844816700191196E-01,-3.222818876474396E-01,  1.0
 7.428858980955332E-01, 4.516914434725574E-03, -1.0
 6.861211774875726E-01,-3.237466362346740E-01,  1.0
 7.604218481457783E-01,-1.298672807708480E-02, -1.0
 7.189389290530462E-01, 2.589313630524049E-01,  1.0
 4.579952028799220E-01, 5.410427600385962E-01, -1.0
 8.554182388788776E-01, 8.933277953024047E-01,  1.0
 4.642910656421504E-01, 5.413976238445267E-01, -1.0
 9.397990484335332E-01,-7.649758529326992E-01, -1.0
 7.684080612462282E-01,-4.166912957300885E-01,  1.0
 9.852007803782077E-01,-5.214304705619590E-01, -1.0
 6.748004137836663E-01,-3.192278057911654E-01,  1.0
 7.545466376528677E-01,-3.835493007175320E-03, -1.0
 9.811826617921034E-01, 1.876904942380818E-01,  1.0
 7.498424914489128E-01,-8.813856117003633E-03, -1.0
 9.900000000000000E-01, 5.932795599182203E-01,  1.0
 4.492705409773097E-01, 5.317600634341648E-01, -1.0
 8.419933871999582E-01, 8.915295511749995E-01,  1.0
