x,y,charge
-9.100000000000000E-01,-2.803556536531047E-01,  1.0
-9.100000000000000E-01,-2.858793969849247E-01, -1.0
-8.900000000000000E-01,-2.568341708542714E-01,  1.0
-9.100000000000000E-01,-2.677889447236181E-01, -1.0
-9.100000000000000E-01,-2.567297089622783E-01,  1.0
-8.982195673409151E-01,-2.496984924623116E-01, -1.0
-9.100000000000000E-01,-2.406532663316583E-01,  1.0
-8.900000000000000E-01,-2.116080402010051E-01, -1.0
-9.100000000000000E-01,-2.025628140703518E-01,  1.0
-9.100000000000000E-01,-2.135175879396985E-01, -1.0
-8.990402517615772E-01,-1.948776185078133E-01,  1.0
-9.100000000000000E-01,-1.954271356783920E-01, -1.0
-8.980587499792981E-01,-1.863819095477388E-01,  1.0
-8.981926354804084E-01,-1.573366834170855E-01, -1.0
-9.100000000000000E-01,-1.682914572864322E-01,  1.0
-8.907404785701420E-01,-1.415771403490819E-01, -1.0
-8.900000000000000E-01,-1.302010050251257E-01,  1.0
-9.100000000000000E-01,-1.211557788944724E-01, -1.0
-9.100000000000000E-01,-1.121105527638192E-01,  1.0
-9.100000000000000E-01,-1.230653266331659E-01, -1.0
-9.100000000000000E-01,-1.140201005025126E-01,  1.0
-9.051046126015755E-01,-8.871319137254069E-02, -1.0
-9.100000000000000E-01,-9.592964824120608E-02,  1.0
-9.100000000000000E-01,-7.337675890603909E-02, -1.0
-9.100000000000000E-01,-7.783919597989955E-02,  1.0
-9.100000000000000E-01,-6.879396984924628E-02, -1.0
-8.949008640104882E-01,-5.974874371859303E-02,  1.0
-9.100000000000000E-01,-4.450964578921486E-02, -1.0
-9.100000000000000E-01,-2.165829145728649E-02,  1.0
-8.900000000000000E-01,-1.261306532663323E-02, -1.0
-9.100000000000000E-01,-3.567839195979959E-03,  1.0
-8.900000000000000E-01,-7.288499859380568E-03, -1.0
-9.100000000000000E-01,-5.477386934673428E-03,  1.0
-9.100000000000000E-01, 3.567839195979838E-03, -1.0
-9.100000000000000E-01, 3.261306532663311E-02,  1.0
-9.100000000000000E-01, 2.165829145728636E-02, -1.0
-9.100000000000000E-01, 3.070351758793963E-02,  1.0
-8.900000000000000E-01, 3.974874371859290E-02, -1.0
-9.100000000000000E-01, 5.314855707113871E-02,  1.0
-9.100000000000000E-01, 5.783919597989943E-02, -1.0
-9.100000000000000E-01, 8.688442211055269E-02,  1.0
-9.100000000000000E-01, 9.592964824120596E-02, -1.0
-9.100000000000000E-01, 8.497487437185923E-02,  1.0
-9.100000000000000E-01, 1.140201005025125E-01, -1.0
-8.900000000000000E-01, 1.171153637646026E-01,  1.0
-9.100000000000000E-01, 1.121105527638190E-01, -1.0
-9.100000000000000E-01, 1.258675339627278E-01,  1.0
-9.100000000000000E-01, 1.502010050251256E-01, -1.0
-8.900000000000000E-01, 1.392462311557788E-01,  1.0
-9.100000000000000E-01, 1.573265733266882E-01, -1.0
-9.091793216768285E-01, 1.773366834170854E-01,  1.0
-9.100000000000000E-01, 1.863819095477386E-01, -1.0
-9.100000000000000E-01, 1.934325468690080E-01,  1.0
-8.900000000000000E-01, 1.844723618090451E-01, -1.0
-9.100000000000000E-01, 2.008843390342399E-01,  1.0
-9.100000000000000E-01, 2.225628140703517E-01, -1.0
-9.100000000000000E-01, 2.316080402010049E-01,  1.0
-9.100000000000000E-01, 2.406532663316582E-01, -1.0
-9.100000000000000E-01, 2.451132118409722E-01,  1.0
-8.915528360133604E-01, 2.474639006134644E-01, -1.0
-9.083794290511547E-01, 2.477889447236180E-01,  1.0
-9.100000000000000E-01, 2.768341708542713E-01, -1.0
-9.100000000000000E-01, 2.772491261404387E-01,  1.0
-9.100000000000000E-01, 2.949246231155778E-01, -1.0
-9.100000000000000E-01, 2.839698492462311E-01,  1.0
-8.900000000000000E-01, 2.930150753768843E-01, -1.0
-9.100000000000000E-01, 3.052392210719448E-01,  1.0
-9.100000000000000E-01, 3.311055276381909E-01, -1.0
-9.100000000000000E-01, 3.401507537688442E-01,  1.0
-9.100000000000000E-01, 3.291959798994974E-01, -1.0
-9.100000000000000E-01, 3.490490702097018E-01,  1.0
-8.900000000000000E-01, 3.472864321608040E-01, -1.0
-9.100000000000000E-01, 3.763316582914572E-01,  1.0
-8.900000000000000E-01, 3.777660641168821E-01, -1.0
-9.100000000000000E-01, 3.944221105527638E-01,  1.0
-8.934069624976264E-01, 4.034673366834170E-01, -1.0
-8.925670203017948E-01, 4.125125628140703E-01,  1.0
-9.100000000000000E-01, 4.215577889447236E-01, -1.0
-9.100000000000000E-01, 4.306030150753768E-01,  1.0
-8.948026193435646E-01, 4.196482412060301E-01, -1.0
-9.100000000000000E-01, 4.486934673366834E-01,  1.0
-9.100000000000000E-01, 4.577386934673366E-01, -1.0
-9.100000000000000E-01, 4.467839195979899E-01,  1.0
-9.100000000000000E-01, 4.558291457286431E-01, -1.0
-9.100000000000000E-01, 4.848743718592964E-01,  1.0
-9.100000000000000E-01, 4.939195979899497E-01, -1.0
-9.100000000000000E-01, 4.981031879217145E-01,  1.0
-9.084439111619280E-01, 5.098220797681425E-01, -1.0
-9.100000000000000E-01, 5.010552763819095E-01,  1.0
-8.900000000000000E-01, 5.301005025125627E-01, -1.0
-8.934370047939649E-01, 5.353522164471769E-01,  1.0
-9.100000000000000E-01, 5.433798483282634E-01, -1.0
-8.900000000000000E-01, 5.407188545347074E-01,  1.0
-9.100000000000000E-01, 5.492965915689478E-01, -1.0
-9.100000000000000E-01, 5.666720949192935E-01,  1.0
-9.100000000000000E-01, 5.643718592964824E-01, -1.0
-9.100000000000000E-01, 5.843777974646330E-01,  1.0
-9.100000000000000E-01, 5.824623115577888E-01, -1.0
-9.100000000000000E-01, 6.092859344022382E-01,  1.0
-9.100000000000000E-01, 6.205527638190954E-01, -1.0
-9.100000000000000E-01, 6.095979899497487E-01,  1.0
-9.063569516352489E-01, 6.186432160804020E-01, -1.0
-9.100000000000000E-01, 6.276884422110551E-01,  1.0
-9.100000000000000E-01, 6.461505144877537E-01, -1.0
-9.100000000000000E-01, 6.457788944723617E-01,  1.0
-9.100000000000000E-01, 6.548241206030150E-01, -1.0
-9.100000000000000E-01, 6.838693467336683E-01,  1.0
-9.100000000000000E-01, 6.929145728643216E-01, -1.0
-8.928002911674435E-01, 6.925844057839893E-01,  1.0
-8.916197878053702E-01, 6.952405219400317E-01, -1.0
-9.100000000000000E-01, 7.200502512562813E-01,  1.0
-9.100000000000000E-01, 7.138684275921202E-01, -1.0
-9.100000000000000E-01, 7.381407035175879E-01,  1.0
-9.100000000000000E-01, 7.271859296482411E-01, -1.0
-9.040284390945844E-01, 7.362311557788944E-01,  1.0
-9.100000000000000E-01, 7.507712948610177E-01, -1.0
-9.100000000000000E-01, 7.543216080402009E-01,  1.0
-9.100000000000000E-01, 7.833668341708542E-01, -1.0
-9.100000000000000E-01, 7.724120603015074E-01,  1.0
-9.100000000000000E-01, 8.014572864321607E-01, -1.0
-9.100000000000000E-01, 7.923525127145145E-01,  1.0
-8.900000000000000E-01, 8.195477386934672E-01, -1.0
-9.100000000000000E-01, 8.285929648241205E-01,  1.0
-9.100000000000000E-01, 8.176381909547737E-01, -1.0
-9.100000000000000E-01, 8.266834170854270E-01,  1.0
-8.930396800260864E-01, 8.557286432160803E-01, -1.0
-8.986092768448321E-01, 8.647738693467336E-01,  1.0
-9.100000000000000E-01, 8.738190954773869E-01, -1.0
-9.100000000000000E-01, 8.696464925930857E-01,  1.0
-9.019807986559863E-01, 8.743542059920151E-01, -1.0
-8.900000000000000E-01, 8.827945466884037E-01,  1.0
-9.100000000000000E-01, 9.099999999999999E-01, -1.0
-8.809547738693467E-01,-9.079719928489407E-01, -1.0
-9.009547738693467E-01,-8.925777555173330E-01,  1.0
-8.809547738693467E-01,-8.763295969734524E-01, -1.0
-8.809547738693467E-01,-8.628643216080402E-01,  1.0
-9.009547738693467E-01,-8.545797556142660E-01, -1.0
-9.009547738693467E-01,-8.537493123387361E-01,  1.0
-9.009547738693467E-01,-8.357286432160804E-01, -1.0
-8.826121506988087E-01,-8.266834170854271E-01,  1.0
-8.809547738693467E-01,-8.376381909547739E-01, -1.0
-8.809547738693467E-01,-8.285929648241206E-01,  1.0
-8.836200804098080E-01,-8.195477386934674E-01, -1.0
-8.918874512900901E-01,-7.905025125628141E-01,  1.0
-8.809547738693467E-01,-7.814572864321608E-01, -1.0
-8.809547738693467E-01,-7.724120603015076E-01,  1.0
-9.009547738693467E-01,-7.831880681330540E-01, -1.0
-9.009547738693467E-01,-7.688279723058525E-01,  1.0
-8.809547738693467E-01,-7.490227392620786E-01, -1.0
-8.809547738693467E-01,-7.362311557788945E-01,  1.0
-9.009547738693467E-01,-7.471859296482413E-01, -1.0
-8.809547738693467E-01,-7.381407035175880E-01,  1.0
-9.009547738693467E-01,-7.236837182524254E-01, -1.0
-8.809547738693467E-01,-7.200502512562814E-01,  1.0
-8.809547738693467E-01,-6.910050251256281E-01, -1.0
-8.809547738693467E-01,-7.019597989949750E-01,  1.0
-9.009547738693467E-01,-6.929145728643217E-01, -1.0
-8.809547738693467E-01,-6.638693467336684E-01,  1.0
-9.009547738693467E-01,-6.548241206030151E-01, -1.0
-9.009547738693467E-01,-6.657788944723618E-01,  1.0
-9.009547738693467E-01,-6.567336683417085E-01, -1.0
-9.009547738693467E-01,-6.299168485965312E-01,  1.0
-8.809547738693467E-01,-6.186432160804021E-01, -1.0
-8.884756144118542E-01,-6.295979899497488E-01,  1.0
-9.009547738693467E-01,-6.005527638190955E-01, -1.0
-8.809547738693467E-01,-6.092206918184661E-01,  1.0
-9.009547738693467E-01,-5.824623115577889E-01, -1.0
-8.968400908672103E-01,-5.734170854271357E-01,  1.0
-8.809547738693467E-01,-5.787928621531248E-01, -1.0
-9.009547738693467E-01,-5.753266331658292E-01,  1.0
-9.009547738693467E-01,-5.560187784032667E-01, -1.0
-9.009547738693467E-01,-5.572361809045226E-01,  1.0
-8.809547738693467E-01,-5.344212757539745E-01, -1.0
-8.809547738693467E-01,-5.191457286432161E-01,  1.0
-9.009547738693467E-01,-5.301005025125629E-01, -1.0
-9.009547738693467E-01,-5.210552763819096E-01,  1.0
-9.003355185278813E-01,-4.920100502512563E-01, -1.0
-8.914489788237403E-01,-4.829648241206030E-01,  1.0
-8.957567418565053E-01,-4.939195979899498E-01, -1.0
-8.894752186202700E-01,-4.848743718592965E-01,  1.0
-8.809547738693467E-01,-4.758291457286433E-01, -1.0
-8.809547738693467E-01,-4.667839195979900E-01,  1.0
-8.809547738693467E-01,-4.377386934673367E-01, -1.0
-9.009547738693467E-01,-4.479382194849167E-01,  1.0
-8.930979256027491E-01,-4.396482412060302E-01, -1.0
-9.009547738693467E-01,-4.306030150753770E-01,  1.0
-9.006367356449695E-01,-4.015577889447237E-01, -1.0
-8.961521985368365E-01,-4.125125628140704E-01,  1.0
-9.009547738693467E-01,-3.834673366834171E-01, -1.0
-8.809547738693467E-01,-3.944221105527639E-01,  1.0
-8.809547738693467E-01,-3.679521353361802E-01, -1.0
-9.009547738693467E-01,-3.763316582914573E-01,  1.0
-8.809547738693467E-01,-3.496193732424684E-01, -1.0
-8.809547738693467E-01,-3.582412060301508E-01,  1.0
-9.009547738693467E-01,-3.369834320108274E-01, -1.0
-8.924118589023846E-01,-3.401507537688443E-01,  1.0
-9.009547738693467E-01,-3.111055276381910E-01, -1.0
-8.809547738693467E-01,-3.020603015075377E-01,  1.0
-8.852771669907430E-01,-2.930150753768845E-01, -1.0
-8.809547738693467E-01,-3.039698492462312E-01,  1.0
-8.853283411058357E-01,-2.949246231155779E-01, -1.0
-9.009547738693467E-01,-2.658793969849247E-01,  1.0
-8.888733973448072E-01,-2.665858852301187E-01, -1.0
-8.809547738693467E-01,-2.477889447236181E-01,  1.0
-9.009547738693467E-01,-2.587437185929649E-01, -1.0
-9.009547738693467E-01,-2.296984924623116E-01,  1.0
-8.809547738693467E-01,-2.206532663316583E-01, -1.0
-8.809547738693467E-01,-2.316080402010051E-01,  1.0
-8.890525518227459E-01,-2.025628140703518E-01, -1.0
-8.809547738693467E-01,-1.935175879396985E-01,  1.0
-9.009547738693467E-01,-2.044723618090453E-01, -1.0
-8.809547738693467E-01,-1.754271356783920E-01,  1.0
-8.809547738693467E-01,-1.663819095477387E-01, -1.0
-8.809547738693467E-01,-1.573366834170855E-01,  1.0
-8.809547738693467E-01,-1.482914572864322E-01, -1.0
-8.809547738693467E-01,-1.392462311557789E-01,  1.0
-9.009547738693467E-01,-1.364002279274097E-01, -1.0
-8.809547738693467E-01,-1.211557788944724E-01,  1.0
-9.009547738693467E-01,-1.321105527638192E-01, -1.0
-8.809547738693467E-01,-1.030653266331659E-01,  1.0
-8.943237810555683E-01,-9.842934043555436E-02, -1.0
-8.930765158265181E-01,-8.497487437185935E-02,  1.0
-8.809547738693467E-01,-9.592964824120608E-02, -1.0
-9.009547738693467E-01,-6.688442211055283E-02,  1.0
-8.829940811131376E-01,-7.783919597989955E-02, -1.0
-8.809547738693467E-01,-4.879396984924628E-02,  1.0
-8.809547738693467E-01,-5.471247275986692E-02, -1.0
-8.809547738693467E-01,-3.070351758793976E-02,  1.0
-8.809547738693467E-01,-2.165829145728649E-02, -1.0
-8.809547738693467E-01,-3.261306532663322E-02,  1.0
-9.009547738693467E-01,-3.567839195979959E-03, -1.0
-8.809547738693467E-01,-1.452261306532669E-02,  1.0
-8.834857078822660E-01,-5.477386934673428E-03, -1.0
-8.809547738693467E-01, 3.567839195979838E-03,  1.0
-9.009547738693467E-01, 1.261306532663310E-02, -1.0
-8.809547738693467E-01, 4.165829145728637E-02,  1.0
-8.809547738693467E-01, 5.070351758793964E-02, -1.0
-9.009547738693467E-01, 5.974874371859291E-02,  1.0
-8.973698310590924E-01, 4.879396984924617E-02, -1.0
-8.809547738693467E-01, 5.783919597989943E-02,  1.0
-8.818890642004904E-01, 6.688442211055270E-02, -1.0
-9.009547738693467E-01, 9.592964824120596E-02,  1.0
-9.009547738693467E-01, 1.049748743718592E-01, -1.0
-9.009547738693467E-01, 9.402010050251250E-02,  1.0
-9.009547738693467E-01, 1.030653266331658E-01, -1.0
-8.809547738693467E-01, 1.121105527638190E-01,  1.0
-8.937176283641519E-01, 1.211557788944723E-01, -1.0
-8.809547738693467E-01, 1.502010050251256E-01,  1.0
-8.809547738693467E-01, 1.541699264524291E-01, -1.0
-8.996501385274811E-01, 1.482914572864321E-01,  1.0
-9.009547738693467E-01, 1.573366834170853E-01, -1.0
-9.009547738693467E-01, 1.663819095477386E-01,  1.0
-9.009547738693467E-01, 1.954271356783919E-01, -1.0
-8.931562798604005E-01, 2.044723618090452E-01,  1.0
-9.009547738693467E-01, 1.935175879396984E-01, -1.0
-8.809547738693467E-01, 2.225628140703517E-01,  1.0
-8.809547738693467E-01, 2.303429839558836E-01, -1.0
-9.009547738693467E-01, 2.206532663316582E-01,  1.0
-8.998314925168132E-01, 2.296984924623115E-01, -1.0
-8.809547738693467E-01, 2.387437185929648E-01,  1.0
-8.847117608888462E-01, 2.669014721153610E-01, -1.0
-8.809547738693467E-01, 2.568341708542713E-01,  1.0
-9.009547738693467E-01, 2.858793969849245E-01, -1.0
-8.809547738693467E-01, 2.749246231155778E-01,  1.0
-8.888049798282350E-01, 3.033666488314518E-01, -1.0
-8.809547738693467E-01, 2.930150753768843E-01,  1.0
-8.839913562707211E-01, 3.020603015075376E-01, -1.0
-8.809547738693467E-01, 3.311055276381909E-01,  1.0
-8.809547738693467E-01, 3.201507537688442E-01, -1.0
-9.009547738693467E-01, 3.491959798994974E-01,  1.0
-9.009547738693467E-01, 3.382412060301507E-01, -1.0
-8.809547738693467E-01, 3.672864321608040E-01,  1.0
-8.832203068195156E-01, 3.763316582914572E-01, -1.0
-8.809547738693467E-01, 3.853768844221105E-01,  1.0
-8.809547738693467E-01, 3.804210502846577E-01, -1.0
-8.976924624828132E-01, 3.834673366834170E-01,  1.0
-9.009547738693467E-01, 4.125125628140703E-01, -1.0
-8.877417216930180E-01, 4.215577889447236E-01,  1.0
-8.809547738693467E-01, 4.306030150753768E-01, -1.0
-8.809547738693467E-01, 4.396482412060301E-01,  1.0
-8.883287237929123E-01, 4.486934673366834E-01, -1.0
-9.009547738693467E-01, 4.377386934673366E-01,  1.0
-9.009547738693467E-01, 4.667839195979899E-01, -1.0
-9.009547738693467E-01, 4.758291457286432E-01,  1.0
-8.809547738693467E-01, 4.648743718592964E-01, -1.0
-9.009547738693467E-01, 4.939195979899497E-01,  1.0
-9.009547738693467E-01, 4.829648241206029E-01, -1.0
-9.009547738693467E-01, 5.120100502512562E-01,  1.0
-8.849920581414740E-01, 5.210552763819095E-01, -1.0
-9.009547738693467E-01, 5.301005025125627E-01,  1.0
-8.886733122934154E-01, 5.391457286432160E-01, -1.0
-9.009547738693467E-01, 5.281909547738692E-01,  1.0
-9.009547738693467E-01, 5.486792674082828E-01, -1.0
-8.967873136083645E-01, 5.462814070351758E-01,  1.0
-8.809547738693467E-01, 5.553266331658291E-01, -1.0
-8.809547738693467E-01, 5.643718592964824E-01,  1.0
-8.809547738693467E-01, 5.912002689306519E-01, -1.0
-8.809547738693467E-01, 6.024623115577888E-01,  1.0
-8.809547738693467E-01, 5.915075376884421E-01, -1.0
-8.959115791703953E-01, 6.005527638190954E-01,  1.0
-8.874907552971771E-01, 6.095979899497487E-01, -1.0
-8.918305434184590E-01, 6.186432160804020E-01,  1.0
-9.009547738693467E-01, 6.476884422110551E-01, -1.0
-8.897347574437999E-01, 6.367336683417084E-01,  1.0
-8.981438821130885E-01, 6.657788944723617E-01, -1.0
-8.809547738693467E-01, 6.672088475828378E-01,  1.0
-8.877469977912112E-01, 6.838693467336683E-01, -1.0
-9.009547738693467E-01, 6.929145728643216E-01,  1.0
-9.009547738693467E-01, 7.019597989949748E-01, -1.0
-8.809547738693467E-01, 6.910050251256280E-01,  1.0
-9.009547738693467E-01, 7.200502512562813E-01, -1.0
-8.809547738693467E-01, 7.139612178971458E-01,  1.0
-9.009547738693467E-01, 7.381407035175879E-01, -1.0
-8.809547738693467E-01, 7.271859296482411E-01,  1.0
-8.809547738693467E-01, 7.362311557788944E-01, -1.0
-9.009547738693467E-01, 7.452763819095476E-01,  1.0
-9.009547738693467E-01, 7.543216080402009E-01, -1.0
-8.809547738693467E-01, 7.741426982091284E-01,  1.0
-8.824897686081079E-01, 7.869360106687339E-01, -1.0
-9.009547738693467E-01, 7.822490625782487E-01,  1.0
-9.006033249895847E-01, 8.084943576795367E-01, -1.0
-8.809547738693467E-01, 8.195477386934672E-01,  1.0
-8.809547738693467E-01, 8.285929648241205E-01, -1.0
-9.009547738693467E-01, 8.225232203039483E-01,  1.0
-8.950694944633860E-01, 8.266834170854270E-01, -1.0
-8.809547738693467E-01, 8.357286432160803E-01,  1.0
-8.809547738693467E-01, 8.647738693467336E-01, -1.0
-8.809547738693467E-01, 8.538190954773869E-01,  1.0
-8.862380795134797E-01, 8.828643216080401E-01, -1.0
-8.809547738693467E-01, 8.919095477386934E-01,  1.0
-9.009547738693467E-01, 8.977429058325580E-01, -1.0
-8.809547738693467E-01, 8.899999999999999E-01,  1.0
-8.848101376610408E-01,-9.100000000000000E-01,  1.0
-8.919095477386935E-01,-8.809547738693467E-01, -1.0
-8.919095477386935E-01,-8.919095477386935E-01,  1.0
-8.719095477386934E-01,-8.628643216080402E-01, -1.0
-8.919095477386935E-01,-8.738190954773870E-01,  1.0
-8.719095477386934E-01,-8.647738693467337E-01, -1.0
-8.919095477386935E-01,-8.357286432160804E-01,  1.0
-8.719095477386934E-01,-8.466834170854272E-01, -1.0
-8.719095477386934E-01,-8.376381909547739E-01,  1.0
-8.919095477386935E-01,-8.193990631615390E-01, -1.0
-8.919095477386935E-01,-8.098730719033161E-01,  1.0
-8.919095477386935E-01,-8.105025125628141E-01, -1.0
-8.719095477386934E-01,-7.814572864321608E-01,  1.0
-8.919095477386935E-01,-7.724120603015076E-01, -1.0
-8.719095477386934E-01,-7.833668341708543E-01,  1.0
-8.919095477386935E-01,-7.743216080402010E-01, -1.0
-8.719095477386934E-01,-7.626025051842082E-01,  1.0
-8.719095477386934E-01,-7.499619071105125E-01, -1.0
-8.719095477386934E-01,-7.471859296482413E-01,  1.0
-8.919095477386935E-01,-7.381407035175880E-01, -1.0
-8.919095477386935E-01,-7.290954773869347E-01,  1.0
-8.719095477386934E-01,-7.000502512562814E-01, -1.0
-8.898298474023723E-01,-7.110050251256281E-01,  1.0
-8.829964164424140E-01,-7.019597989949750E-01, -1.0
-8.719095477386934E-01,-6.729145728643217E-01,  1.0
-8.719095477386934E-01,-6.638693467336684E-01, -1.0
-8.919095477386935E-01,-6.748241206030151E-01,  1.0
-8.919095477386935E-01,-6.622098229327756E-01, -1.0
-8.719095477386934E-01,-6.567336683417085E-01,  1.0
-8.919095477386935E-01,-6.476884422110554E-01, -1.0
-8.719095477386934E-01,-6.186432160804021E-01,  1.0
-8.750659211659227E-01,-6.095979899497488E-01, -1.0
-8.919095477386935E-01,-6.205527638190955E-01,  1.0
-8.726719996190336E-01,-5.915075376884422E-01, -1.0
-8.919095477386935E-01,-6.024623115577890E-01,  1.0
-8.889472809524935E-01,-5.734170854271357E-01, -1.0
-8.719095477386934E-01,-5.843718592964825E-01,  1.0
-8.719095477386934E-01,-5.680345758277207E-01, -1.0
-8.719095477386934E-01,-5.662814070351759E-01,  1.0
-8.919095477386935E-01,-5.572361809045226E-01, -1.0
-8.919095477386935E-01,-5.281909547738693E-01,  1.0
-8.919095477386935E-01,-5.191457286432161E-01, -1.0
-8.719095477386934E-01,-5.301005025125629E-01,  1.0
-8.919095477386935E-01,-5.010552763819096E-01, -1.0
-8.919095477386935E-01,-4.993649931634884E-01,  1.0
-8.919095477386935E-01,-4.901307957879998E-01, -1.0
-8.719095477386934E-01,-4.939195979899498E-01,  1.0
-8.919095477386935E-01,-4.848743718592965E-01, -1.0
-8.919095477386935E-01,-4.714517033475892E-01,  1.0
-8.719095477386934E-01,-4.467839195979900E-01, -1.0
-8.919095477386935E-01,-4.577386934673368E-01,  1.0
-8.719095477386934E-01,-4.286934673366835E-01, -1.0
-8.719095477386934E-01,-4.196482412060302E-01,  1.0
-8.919095477386935E-01,-4.106030150753769E-01, -1.0
-8.719095477386934E-01,-4.215577889447237E-01,  1.0
-8.719095477386934E-01,-3.969535406790370E-01, -1.0
-8.719095477386934E-01,-4.034673366834172E-01,  1.0
-8.719095477386934E-01,-3.897698248617731E-01, -1.0
-8.719095477386934E-01,-3.653768844221106E-01,  1.0
-8.919095477386935E-01,-3.763316582914573E-01, -1.0
-8.919095477386935E-01,-3.672864321608041E-01,  1.0
-8.875019672535999E-01,-3.582412060301508E-01, -1.0
-8.919095477386935E-01,-3.430043561789612E-01,  1.0
-8.919095477386935E-01,-3.233001708467273E-01, -1.0
-8.719095477386934E-01,-3.111055276381910E-01,  1.0
-8.719095477386934E-01,-3.020603015075377E-01, -1.0
-8.868447400169845E-01,-2.930150753768845E-01,  1.0
-8.719095477386934E-01,-2.988920728334417E-01, -1.0
-8.919095477386935E-01,-2.821376046648031E-01,  1.0
-8.719095477386934E-01,-2.858793969849247E-01, -1.0
-8.919095477386935E-01,-2.568341708542714E-01,  1.0
-8.719095477386934E-01,-2.677889447236181E-01, -1.0
-8.919095477386935E-01,-2.519509034321944E-01,  1.0
-8.919095477386935E-01,-2.376926816005522E-01, -1.0
-8.919095477386935E-01,-2.406532663316583E-01,  1.0
-8.772177796622304E-01,-2.116080402010051E-01, -1.0
-8.895540608561371E-01,-2.225628140703518E-01,  1.0
-8.719095477386934E-01,-2.102768134890654E-01, -1.0
-8.723901970824601E-01,-1.844723618090453E-01,  1.0
-8.919095477386935E-01,-1.754271356783920E-01, -1.0
-8.919095477386935E-01,-1.863819095477388E-01,  1.0
-8.777283226880616E-01,-1.773366834170855E-01, -1.0
