x,y,charge
-9.500000000000001E-01,-3.815577889447236E-01,  1.0
-9.100000000000000E-01,-4.325125628140704E-01, -1.0
-8.700000000000000E-01,-3.634673366834171E-01,  1.0
-9.100000000000000E-01,-4.144221105527639E-01, -1.0
-9.097527532622115E-01,-3.653768844221106E-01,  1.0
-9.232770886048456E-01,-4.163316582914574E-01, -1.0
-8.807681352228518E-01,-3.672864321608041E-01,  1.0
-8.900000000000000E-01,-3.182412060301508E-01, -1.0
-9.100000000000000E-01,-3.491959798994975E-01,  1.0
-8.900000000000000E-01,-3.381241326808433E-01, -1.0
-9.100000000000000E-01,-3.323455525185636E-01,  1.0
-8.900000000000000E-01,-3.020603015075377E-01, -1.0
-9.300000000000000E-01,-3.330150753768845E-01,  1.0
-8.901343788154451E-01,-2.839698492462312E-01, -1.0
-8.900000000000000E-01,-2.357450162738766E-01,  1.0
-8.900000000000000E-01,-2.858793969849247E-01, -1.0
-9.299356999995377E-01,-2.368341708542714E-01,  1.0
-9.493411077796224E-01,-2.699306580436827E-01, -1.0
-8.900000000000000E-01,-2.193921943943323E-01,  1.0
-8.900000000000000E-01,-2.849868746459029E-01, -1.0
-8.870825961295082E-01,-2.218383430407999E-01,  1.0
-9.500000000000001E-01,-2.617073963794206E-01, -1.0
-8.900000000000000E-01,-2.222730249075028E-01,  1.0
-9.288301190806248E-01,-2.135175879396985E-01, -1.0
-9.148739679697889E-01,-1.966588445264375E-01,  1.0
-9.500000000000001E-01,-2.354271356783920E-01, -1.0
-9.100000000000000E-01,-1.863819095477388E-01,  1.0
-9.300000000000000E-01,-1.573366834170855E-01, -1.0
-9.100000000000000E-01,-1.482914572864322E-01,  1.0
-8.722618449047670E-01,-1.592462311557790E-01, -1.0
-8.900000000000000E-01,-1.502010050251257E-01,  1.0
-8.991076602830751E-01,-1.011557788944724E-01, -1.0
-8.782200566219073E-01,-1.503250880518119E-01,  1.0
-9.100000000000000E-01,-8.306532663316590E-02, -1.0
-8.900000000000000E-01,-1.540201005025126E-01,  1.0
-9.100000000000000E-01,-6.882644820002859E-02, -1.0
-9.100000000000000E-01,-1.359296482412061E-01,  1.0
-9.082314720577543E-01,-8.688442211055282E-02, -1.0
-8.500000000000000E-01,-6.992818770266065E-02,  1.0
-9.100000000000000E-01,-6.879396984924628E-02, -1.0
-9.500000000000001E-01,-3.974874371859302E-02,  1.0
-9.100000000000000E-01,-3.070351758793976E-02, -1.0
-9.500000000000001E-01,-2.165829145728649E-02,  1.0
-9.100000000000000E-01,-1.261306532663323E-02, -1.0
-9.500000000000001E-01,-2.356783919597996E-02,  1.0
-9.100000000000000E-01,-1.452261306532669E-02, -1.0
-8.803991636124937E-01, 3.042005556981035E-02,  1.0
-9.004588666176395E-01,-3.643216080402017E-02, -1.0
-8.900000000000000E-01, 1.261306532663310E-02,  1.0
-9.199630890371460E-01, 4.165829145728637E-02, -1.0
-8.879372351225664E-01, 9.070351758793962E-02,  1.0
-9.100000000000000E-01, 3.974874371859290E-02, -1.0
-8.900000000000000E-01, 8.879396984924616E-02,  1.0
-9.100000000000000E-01, 3.783919597989942E-02, -1.0
-8.900000000000000E-01, 1.068844221105527E-01,  1.0
-9.219785665589308E-01, 3.592964824120597E-02, -1.0
-8.900000000000000E-01, 9.355216135569931E-02,  1.0
-9.300000000000000E-01, 1.140201005025125E-01, -1.0
-8.875585697824820E-01, 1.230653266331658E-01,  1.0
-9.300000000000000E-01, 9.506661008200755E-02, -1.0
-8.900000000000000E-01, 1.211557788944723E-01,  1.0
-9.490752771474532E-01, 9.239445926584519E-02, -1.0
-8.962548324240589E-01, 1.192462311557788E-01,  1.0
-8.700000000000000E-01, 1.682914572864321E-01, -1.0
-9.100000000000000E-01, 1.338307784373961E-01,  1.0
-9.441338069223925E-01, 1.663819095477386E-01, -1.0
-9.100000000000000E-01, 1.954271356783919E-01,  1.0
-9.500000000000001E-01, 1.751538103621185E-01, -1.0
-9.075033847227023E-01, 1.935175879396984E-01,  1.0
-8.900000000000000E-01, 2.625628140703517E-01, -1.0
-9.100000000000000E-01, 1.916080402010049E-01,  1.0
-8.900000000000000E-01, 2.206532663316582E-01, -1.0
-9.100000000000000E-01, 2.096984924623115E-01,  1.0
-8.844917964148765E-01, 2.504689918502667E-01, -1.0
-9.500000000000001E-01, 2.477889447236180E-01,  1.0
-8.700000000000000E-01, 2.968341708542713E-01, -1.0
-9.500000000000001E-01, 3.025285080842898E-01,  1.0
-8.700000000000000E-01, 3.007658966924271E-01, -1.0
-9.300000000000000E-01, 3.039698492462311E-01,  1.0
-8.700000000000000E-01, 2.930150753768843E-01, -1.0
-9.300000000000000E-01, 3.220603015075376E-01,  1.0
-8.900000000000000E-01, 3.311055276381909E-01, -1.0
-9.357959502967007E-01, 3.059987976770686E-01,  1.0
-8.826194427814766E-01, 3.291959798994974E-01, -1.0
-9.100000000000000E-01, 3.582412060301507E-01,  1.0
-8.900000000000000E-01, 3.272864321608039E-01, -1.0
-9.100000000000000E-01, 3.563316582914572E-01,  1.0
-9.480052401795898E-01, 4.053768844221105E-01, -1.0
-9.100000000000000E-01, 3.744221105527638E-01,  1.0
-9.100000000000000E-01, 3.834673366834170E-01, -1.0
-9.100000000000000E-01, 4.125125628140703E-01,  1.0
-9.500000000000001E-01, 4.415577889447236E-01, -1.0
-8.766111696623069E-01, 4.306030150753768E-01,  1.0
-9.500000000000001E-01, 4.596482412060301E-01, -1.0
-8.900000000000000E-01, 4.286934673366833E-01,  1.0
-9.100000000000000E-01, 4.977386934673366E-01, -1.0
-8.900000000000000E-01, 4.267839195979898E-01,  1.0
-9.300000000000000E-01, 4.782240135845031E-01, -1.0
-8.735989611151467E-01, 4.248743718592963E-01,  1.0
-9.230594645982114E-01, 4.939195979899497E-01, -1.0
-9.057572728319161E-01, 4.433937043095380E-01,  1.0
-9.100000000000000E-01, 4.920100502512562E-01, -1.0
-8.897429071961692E-01, 5.210552763819095E-01,  1.0
-9.100000000000000E-01, 4.901005025125627E-01, -1.0
-8.900000000000000E-01, 5.391457286432160E-01,  1.0
-9.352635494442000E-01, 5.681909547738693E-01, -1.0
-8.700000000000000E-01, 5.372361809045225E-01,  1.0
-9.500000000000001E-01, 5.809801588622444E-01, -1.0
-8.900000000000000E-01, 6.153266331658291E-01,  1.0
-9.500000000000001E-01, 5.643718592964824E-01, -1.0
-8.900000000000000E-01, 6.134170854271356E-01,  1.0
-9.500000000000001E-01, 5.824623115577888E-01, -1.0
-8.900000000000000E-01, 6.115075376884421E-01,  1.0
-9.500000000000001E-01, 5.673419896096138E-01, -1.0
-8.900000000000000E-01, 6.095979899497487E-01,  1.0
-8.500000000000000E-01, 6.786432160804020E-01, -1.0
-8.761595459242578E-01, 6.202454950684003E-01,  1.0
-9.500000000000001E-01, 6.367336683417084E-01, -1.0
-9.028013955659593E-01, 6.407864215566401E-01,  1.0
-9.500000000000001E-01, 6.548241206030150E-01, -1.0
-9.100000000000000E-01, 6.838693467336683E-01,  1.0
-8.607989662714113E-01, 7.329145728643216E-01, -1.0
-9.019447702576721E-01, 6.819597989949748E-01,  1.0
-8.700000000000000E-01, 7.374591054344155E-01, -1.0
-9.077106818331386E-01, 6.761711132538891E-01,  1.0
-8.900000000000000E-01, 7.290954773869346E-01, -1.0
-9.030318548147325E-01, 6.781407035175878E-01,  1.0
-9.100000000000000E-01, 7.471859296482412E-01, -1.0
-9.357211046038216E-01, 6.962311557788944E-01,  1.0
-9.100000000000000E-01, 7.452763819095476E-01, -1.0
-9.300000000000000E-01, 7.543216080402009E-01,  1.0
-8.900000000000000E-01, 7.633668341708542E-01, -1.0
-9.500000000000001E-01, 7.524607524231145E-01,  1.0
-8.900000000000000E-01, 7.814572864321607E-01, -1.0
-9.500000000000001E-01, 7.819505352399941E-01,  1.0
-8.900000000000000E-01, 8.302537866186424E-01, -1.0
-9.300000000000000E-01, 7.801279527651652E-01,  1.0
-9.100000000000000E-01, 8.176381909547737E-01, -1.0
-9.500000000000001E-01, 8.466834170854270E-01,  1.0
-9.100000000000000E-01, 8.357286432160803E-01, -1.0
-9.500000000000001E-01, 8.647738693467336E-01,  1.0
-9.100000000000000E-01, 8.738190954773869E-01, -1.0
-8.691403935937032E-01, 8.517387386357036E-01,  1.0
-9.100000000000000E-01, 8.719095477386933E-01, -1.0
-8.727597542096009E-01, 9.154115410580833E-01,  1.0
-9.500000000000001E-01, 8.899999999999999E-01, -1.0
-9.046706547902900E-01,-9.300000000000000E-01, -1.0
-8.431246475756393E-01,-8.809547738693467E-01,  1.0
-9.159835417329182E-01,-8.719095477386934E-01, -1.0
-8.609547738693467E-01,-8.428643216080401E-01,  1.0
-9.009547738693467E-01,-8.538190954773870E-01, -1.0
-8.809547738693467E-01,-8.447738693467337E-01,  1.0
-9.009547738693467E-01,-8.718796400844052E-01, -1.0
-8.609547738693467E-01,-8.564472402115741E-01,  1.0
-9.209547738693468E-01,-8.376381909547739E-01, -1.0
-8.644708892169598E-01,-7.685929648241205E-01,  1.0
-9.009547738693467E-01,-8.322211962097497E-01, -1.0
-8.809547738693467E-01,-7.705025125628141E-01,  1.0
-9.209547738693468E-01,-8.214572864321609E-01, -1.0
-8.809547738693467E-01,-7.737388481653923E-01,  1.0
-8.908244636309911E-01,-8.033668341708543E-01, -1.0
-8.609547738693467E-01,-7.743216080402010E-01,  1.0
-9.140668354820322E-01,-7.452763819095478E-01, -1.0
-8.809547738693467E-01,-7.762311557788946E-01,  1.0
-9.209547738693468E-01,-7.271859296482412E-01, -1.0
-8.609547738693467E-01,-7.381407035175880E-01,  1.0
-9.409547738693468E-01,-7.090954773869347E-01, -1.0
-8.661890849346360E-01,-7.200502512562814E-01,  1.0
-9.009547738693467E-01,-6.712895847464012E-01, -1.0
-8.609547738693467E-01,-7.219597989949750E-01,  1.0
-9.009547738693467E-01,-6.929145728643217E-01, -1.0
-8.420375820874390E-01,-7.238693467336684E-01,  1.0
-9.009547738693467E-01,-6.442799294638399E-01, -1.0
-8.911731749971629E-01,-7.056810985248479E-01,  1.0
-8.871014637198664E-01,-6.367336683417085E-01, -1.0
-8.409547738693467E-01,-6.407151636433073E-01,  1.0
-9.009547738693467E-01,-6.326302599883290E-01, -1.0
-9.409547738693468E-01,-6.095979899497488E-01,  1.0
-8.944746429338015E-01,-6.270322398233885E-01, -1.0
-9.409547738693468E-01,-6.115075376884422E-01,  1.0
-8.809547738693467E-01,-5.824623115577889E-01, -1.0
-9.209547738693468E-01,-5.734170854271357E-01,  1.0
-8.809547738693467E-01,-6.037653981596740E-01, -1.0
-9.209547738693468E-01,-5.753266331658292E-01,  1.0
-8.809547738693467E-01,-5.462814070351759E-01, -1.0
-9.069988501794538E-01,-5.772361809045227E-01,  1.0
-9.009547738693467E-01,-5.481909547738694E-01, -1.0
-8.723419372041338E-01,-5.024645202889216E-01,  1.0
-9.134283299047470E-01,-5.427788487994661E-01, -1.0
-8.590478310156070E-01,-5.010552763819096E-01,  1.0
-9.009547738693467E-01,-5.320100502512564E-01, -1.0
-8.609547738693467E-01,-5.029648241206031E-01,  1.0
-9.149572029006499E-01,-4.539195979899497E-01, -1.0
-8.794836147036384E-01,-4.848743718592965E-01,  1.0
-9.009547738693467E-01,-4.358291457286432E-01, -1.0
-8.609547738693467E-01,-4.867839195979900E-01,  1.0
-9.090304559830171E-01,-4.429248368284064E-01, -1.0
-8.475520730639267E-01,-4.886934673366835E-01,  1.0
-8.981564869697733E-01,-4.396482412060302E-01, -1.0
-8.535963690092325E-01,-4.106030150753769E-01,  1.0
-9.007550654494193E-01,-4.327381585201340E-01, -1.0
-8.809547738693467E-01,-3.925125628140704E-01,  1.0
-9.209547738693468E-01,-4.034673366834172E-01, -1.0
-8.809547738693467E-01,-3.738388336403282E-01,  1.0
-9.195752852865444E-01,-3.453768844221106E-01, -1.0
-8.722384527781135E-01,-3.563316582914573E-01,  1.0
-9.009547738693467E-01,-3.272864321608041E-01, -1.0
-8.609547738693467E-01,-3.582412060301508E-01,  1.0
-8.633663494877819E-01,-3.091959798994975E-01, -1.0
-8.809547738693467E-01,-3.601507537688443E-01,  1.0
-8.809547738693467E-01,-3.111055276381910E-01, -1.0
-9.209547738693468E-01,-3.220603015075377E-01,  1.0
-8.809547738693467E-01,-3.130150753768845E-01, -1.0
-9.353493759235463E-01,-3.439698492462313E-01,  1.0
-9.009547738693467E-01,-2.949246231155779E-01, -1.0
-8.809547738693467E-01,-2.458793969849247E-01,  1.0
-9.009547738693467E-01,-2.768341708542714E-01, -1.0
-8.809547738693467E-01,-2.477889447236181E-01,  1.0
-9.066927298989730E-01,-2.858668573401136E-01, -1.0
-8.809547738693467E-01,-2.296984924623116E-01,  1.0
-8.609547738693467E-01,-2.406532663316583E-01, -1.0
-8.809547738693467E-01,-2.316080402010051E-01,  1.0
-8.609547738693467E-01,-1.825628140703518E-01, -1.0
-8.912668114737700E-01,-2.335175879396986E-01,  1.0
-8.456889007465866E-01,-1.844723618090453E-01, -1.0
-8.951684228462258E-01,-1.780618209320932E-01,  1.0
-8.809547738693467E-01,-1.663819095477387E-01, -1.0
-9.009547738693467E-01,-1.973366834170855E-01,  1.0
-8.668917719146925E-01,-1.682914572864322E-01, -1.0
-9.009547738693467E-01,-1.660419641069702E-01,  1.0
-9.209547738693468E-01,-1.102010050251257E-01, -1.0
-8.809547738693467E-01,-1.266903823468463E-01,  1.0
-9.009547738693467E-01,-7.211055276381918E-02, -1.0
-8.809547738693467E-01,-1.230653266331659E-01,  1.0
-9.178209092314634E-01,-7.402010050251263E-02, -1.0
-8.609547738693467E-01,-1.049748743718593E-01,  1.0
-9.009547738693467E-01,-7.592964824120609E-02, -1.0
-8.609547738693467E-01,-8.688442211055282E-02,  1.0
-9.110541545526835E-01,-7.783919597989955E-02, -1.0
-8.609547738693467E-01,-7.865481630756339E-02,  1.0
-9.009547738693467E-01,-1.974874371859302E-02, -1.0
-8.609547738693467E-01,-7.070351758793976E-02,  1.0
-9.009547738693467E-01,-2.165829145728649E-02, -1.0
-9.409547738693468E-01,-3.261306532663322E-02,  1.0
-9.043678552728682E-01,-2.356783919597996E-02, -1.0
-8.609547738693467E-01, 1.453123012478479E-02,  1.0
-9.009547738693467E-01,-1.766657668995175E-03, -1.0
-8.609547738693467E-01, 2.356783919597984E-02,  1.0
-9.209547738693468E-01, 3.261306532663311E-02, -1.0
-8.630500700003364E-01, 2.165829145728636E-02,  1.0
-9.209547738693468E-01, 5.070351758793964E-02, -1.0
-8.855735238941634E-01, 9.974874371859289E-02,  1.0
-8.809547738693467E-01, 4.879396984924617E-02, -1.0
-8.809547738693467E-01, 9.783919597989942E-02,  1.0
-8.809547738693467E-01, 6.100221524927337E-02, -1.0
-8.809547738693467E-01, 9.592964824120596E-02,  1.0
-9.409547738693468E-01, 1.020363599524489E-01, -1.0
-9.009547738693467E-01, 1.140201005025125E-01,  1.0
-9.409547738693468E-01, 8.306532663316578E-02, -1.0
-8.809547738693467E-01, 1.121105527638190E-01,  1.0
-8.709820898174621E-01, 1.011557788944723E-01, -1.0
-8.809547738693467E-01, 1.316044039914303E-01,  1.0
-8.518605784807212E-01, 1.792462311557789E-01, -1.0
-9.009547738693467E-01, 1.282914572864321E-01,  1.0
-8.609547738693467E-01, 1.573366834170853E-01, -1.0
-9.209547738693468E-01, 1.863819095477386E-01,  1.0
-8.602078919548481E-01, 1.754271356783919E-01, -1.0
-9.209547738693468E-01, 2.044723618090452E-01,  1.0
-8.609547738693467E-01, 1.817556907268408E-01, -1.0
-9.009547738693467E-01, 2.025861991548528E-01,  1.0
-8.809547738693467E-01, 2.316080402010049E-01, -1.0
-9.145610150258116E-01, 2.038359166231294E-01,  1.0
-8.854546204471866E-01, 2.696984924623115E-01, -1.0
-8.609547738693467E-01, 2.387437185929647E-01,  1.0
-9.009547738693467E-01, 2.757567002929185E-01, -1.0
-9.360959668904177E-01, 2.568341708542713E-01,  1.0
-8.688767777586672E-01, 3.058793969849246E-01, -1.0
-9.209547738693468E-01, 2.549246231155778E-01,  1.0
-8.487450257648589E-01, 3.039698492462311E-01, -1.0
-9.409547738693468E-01, 3.130150753768843E-01,  1.0
-8.609547738693467E-01, 3.020603015075376E-01, -1.0
-9.209547738693468E-01, 3.111055276381909E-01,  1.0
-8.609547738693467E-01, 3.001507537688441E-01, -1.0
-9.209547738693468E-01, 3.291959798994974E-01,  1.0
-8.809547738693467E-01, 3.582412060301507E-01, -1.0
-9.209547738693468E-01, 3.672864321608040E-01,  1.0
-8.809547738693467E-01, 3.563316582914572E-01, -1.0
-9.209547738693468E-01, 3.661591808465875E-01,  1.0
-9.009547738693467E-01, 3.746205135446363E-01, -1.0
-8.809547738693467E-01, 4.234673366834170E-01,  1.0
-8.809547738693467E-01, 3.751556434782826E-01, -1.0
-8.809547738693467E-01, 4.350872070658624E-01,  1.0
-8.841612515087851E-01, 3.706030150753767E-01, -1.0
-8.809547738693467E-01, 4.311513137702105E-01,  1.0
-9.409547738693468E-01, 4.486934673366834E-01, -1.0
-8.817568752452181E-01, 4.377386934673366E-01,  1.0
-9.209547738693468E-01, 4.867839195979899E-01, -1.0
-8.809547738693467E-01, 4.358291457286431E-01,  1.0
-9.085087445257144E-01, 4.848743718592964E-01, -1.0
-8.629711750651199E-01, 4.739195979899496E-01,  1.0
-9.209547738693468E-01, 5.029648241206029E-01, -1.0
-8.809547738693467E-01, 5.320100502512563E-01,  1.0
-9.168488684822624E-01, 5.010552763819095E-01, -1.0
-8.809547738693467E-01, 5.301005025125627E-01,  1.0
-9.209547738693468E-01, 4.991457286432159E-01, -1.0
-8.809547738693467E-01, 5.281909547738692E-01,  1.0
-9.209547738693468E-01, 5.572361809045225E-01, -1.0
-8.809547738693467E-01, 5.462814070351758E-01,  1.0
-9.209547738693468E-01, 5.753266331658291E-01, -1.0
-8.688711739549128E-01, 5.443718592964824E-01,  1.0
-9.009547738693467E-01, 5.734170854271355E-01, -1.0
-8.875492784666373E-01, 6.224623115577889E-01,  1.0
-8.609547738693467E-01, 6.410186273194696E-01, -1.0
-8.869410614409924E-01, 6.205527638190954E-01,  1.0
-9.409547738693468E-01, 6.295979899497487E-01, -1.0
-8.893850927448823E-01, 6.186432160804020E-01,  1.0
-8.843476239612855E-01, 5.876884422110551E-01, -1.0
-8.809547738693467E-01, 6.167336683417084E-01,  1.0
-9.409547738693468E-01, 6.457788944723617E-01, -1.0
-9.211073442861959E-01, 6.900639220390850E-01,  1.0
-8.409547738693467E-01, 6.838693467336683E-01, -1.0
-9.051886986072424E-01, 6.729145728643215E-01,  1.0
-8.472251545601154E-01, 6.819597989949748E-01, -1.0
-9.009547738693467E-01, 6.910050251256280E-01,  1.0
-8.609547738693467E-01, 7.200502512562813E-01, -1.0
-9.209547738693468E-01, 6.890954773869346E-01,  1.0
-8.562243095182098E-01, 7.264538333961387E-01, -1.0
-9.209547738693468E-01, 7.471859296482412E-01,  1.0
-8.609547738693467E-01, 7.364066005450801E-01, -1.0
-9.209547738693468E-01, 7.652763819095476E-01,  1.0
-8.711387154150296E-01, 7.543216080402009E-01, -1.0
-8.809547738693467E-01, 8.033668341708542E-01,  1.0
-9.009547738693467E-01, 7.744603172657931E-01, -1.0
-8.609547738693467E-01, 8.014572864321607E-01,  1.0
-9.009547738693467E-01, 8.105025125628140E-01, -1.0
-9.409547738693468E-01, 7.750581649542153E-01,  1.0
-9.009547738693467E-01, 8.285929648241205E-01, -1.0
-8.809547738693467E-01, 8.569921486158704E-01,  1.0
-9.009547738693467E-01, 8.266834170854270E-01, -1.0
-8.649387251080602E-01, 8.586852526007328E-01,  1.0
-9.009547738693467E-01, 8.562380255264526E-01, -1.0
-8.609547738693467E-01, 8.954907944273363E-01,  1.0
-9.009547738693467E-01, 8.228643216080400E-01, -1.0
-8.609547738693467E-01, 9.119095477386934E-01,  1.0
-9.065055091560005E-01, 8.409547738693466E-01, -1.0
-8.809547738693467E-01, 9.099999999999999E-01,  1.0
-8.519095477386934E-01,-9.100000000000000E-01,  1.0
-9.217573683701918E-01,-8.741670584662589E-01, -1.0
-8.519095477386934E-01,-8.919095477386935E-01,  1.0
-8.861424442628582E-01,-8.863571023919203E-01, -1.0
-8.719095477386934E-01,-8.538190954773870E-01,  1.0
-9.119095477386935E-01,-8.647738693467337E-01, -1.0
-8.638769772432991E-01,-8.557286432160804E-01,  1.0
-9.262993826451933E-01,-8.466834170854272E-01, -1.0
-8.719095477386934E-01,-8.376381909547739E-01,  1.0
-9.119095477386935E-01,-8.424246813809936E-01, -1.0
-8.719095477386934E-01,-7.795477386934674E-01,  1.0
-8.328375292203865E-01,-8.105025125628141E-01, -1.0
-8.828591609178011E-01,-7.743492904382735E-01,  1.0
-9.119095477386935E-01,-8.324120603015076E-01, -1.0
-8.735728304242246E-01,-7.833668341708543E-01,  1.0
-9.119095477386935E-01,-7.439378646115755E-01, -1.0
-8.719095477386934E-01,-7.652763819095478E-01,  1.0
-8.919095477386935E-01,-7.362311557788945E-01, -1.0
-8.519095477386934E-01,-7.271859296482412E-01,  1.0
-9.319095477386935E-01,-7.181407035175880E-01, -1.0
-8.719095477386934E-01,-7.290954773869347E-01,  1.0
-8.977591301679704E-01,-6.800502512562814E-01, -1.0
-8.719095477386934E-01,-7.110050251256281E-01,  1.0
-8.976874535147791E-01,-6.619597989949749E-01, -1.0
-8.719095477386934E-01,-7.129145728643217E-01,  1.0
-8.919095477386935E-01,-6.638693467336684E-01, -1.0
-8.519095477386934E-01,-6.548241206030151E-01,  1.0
-8.919095477386935E-01,-6.457788944723618E-01, -1.0
-8.519095477386934E-01,-6.567336683417085E-01,  1.0
-8.919095477386935E-01,-6.076884422110553E-01, -1.0
-8.519095477386934E-01,-6.386432160804021E-01,  1.0
-8.919095477386935E-01,-5.895979899497488E-01, -1.0
-8.519095477386934E-01,-6.534641417835217E-01,  1.0
-8.809932317666739E-01,-5.915075376884422E-01, -1.0
-9.300051347319698E-01,-5.827547873560528E-01,  1.0
-8.719095477386934E-01,-5.734170854271357E-01, -1.0
-8.319095477386934E-01,-6.243718592964825E-01,  1.0
-8.719095477386934E-01,-5.753266331658292E-01, -1.0
-9.319095477386935E-01,-5.662814070351759E-01,  1.0
-8.519095477386934E-01,-5.572361809045226E-01, -1.0
-8.719095477386934E-01,-5.081909547738693E-01,  1.0
-8.919095477386935E-01,-5.377283190441022E-01, -1.0
-8.719095477386934E-01,-4.901005025125629E-01,  1.0
-9.319095477386935E-01,-5.210552763819096E-01, -1.0
-8.519095477386934E-01,-4.822194960433387E-01,  1.0
-9.244925122509160E-01,-4.629648241206030E-01, -1.0
-8.719095477386934E-01,-4.939195979899498E-01,  1.0
-9.119095477386935E-01,-4.448743718592965E-01, -1.0
-8.519095477386934E-01,-4.958291457286433E-01,  1.0
-9.051562227316714E-01,-4.372937132648761E-01, -1.0
-8.543457291712312E-01,-4.977386934673368E-01,  1.0
-9.119095477386935E-01,-4.286934673366835E-01, -1.0
-8.426069352551837E-01,-4.796482412060302E-01,  1.0
-8.928387480927682E-01,-4.306030150753770E-01, -1.0
-8.629141582322021E-01,-3.615577889447236E-01,  1.0
-8.919095477386935E-01,-4.325125628140704E-01, -1.0
-8.723984869895050E-01,-3.834673366834171E-01,  1.0
-8.919095477386935E-01,-4.344221105527639E-01, -1.0
-8.772406109575610E-01,-3.653768844221106E-01,  1.0
-9.119095477386935E-01,-4.163316582914574E-01, -1.0
-8.719095477386934E-01,-3.672864321608041E-01,  1.0
-9.246441924408237E-01,-3.331917197556410E-01, -1.0
-8.719095477386934E-01,-3.691959798994975E-01,  1.0
-8.581589660978494E-01,-3.201507537688443E-01, -1.0
-8.919095477386935E-01,-3.511055276381910E-01,  1.0
-8.719095477386934E-01,-3.158402238598541E-01, -1.0
-8.350479682494303E-01,-2.930150753768845E-01,  1.0
-8.919095477386935E-01,-2.884025667947075E-01, -1.0
-9.119095477386935E-01,-3.149246231155780E-01,  1.0
-8.919095477386935E-01,-3.058793969849247E-01, -1.0
-8.753186358082183E-01,-2.368341708542714E-01,  1.0
-8.919095477386935E-01,-2.877889447236182E-01, -1.0
-8.811804104824356E-01,-2.187437185929648E-01,  1.0
-9.119095477386935E-01,-2.696984924623116E-01, -1.0
-8.919095477386935E-01,-2.157532989094908E-01,  1.0
-8.519095477386934E-01,-1.916080402010051E-01, -1.0
-8.762268906314320E-01,-2.321736157002642E-01,  1.0
-8.707719665118353E-01,-1.935175879396985E-01, -1.0
-8.919095477386935E-01,-2.044723618090453E-01,  1.0
-8.880954323688688E-01,-1.754271356783920E-01, -1.0
-8.919095477386935E-01,-1.863819095477388E-01,  1.0
-8.719095477386934E-01,-1.773366834170855E-01, -1.0
