x,y,charge
-8.635695814422331E-01, 7.063636363636365E-01,  1.0
-9.100000000000000E-01, 7.445454545454547E-01, -1.0
-8.824247971509449E-01, 8.027272727272730E-01,  1.0
-9.100000000000000E-01, 7.409090909090911E-01, -1.0
-8.900000000000000E-01, 8.190909090909093E-01,  1.0
-9.500000000000001E-01, 8.172727272727275E-01, -1.0
-8.789458476838899E-01, 8.154545454545457E-01,  1.0
-8.500000000000000E-01, 8.883854464365425E-01, -1.0
-8.992551914090297E-01, 8.718181818181820E-01,  1.0
-9.100000000000000E-01, 9.260048071357513E-01, -1.0
-8.666113913525402E-01,-8.802106546923014E-01, -1.0
-9.118181818181819E-01,-8.448370393216553E-01,  1.0
-8.318181818181818E-01,-8.395330430262397E-01, -1.0
-9.118181818181819E-01,-8.354545454545454E-01,  1.0
-8.518181818181818E-01,-7.772727272727272E-01, -1.0
-9.118181818181819E-01,-8.390909090909091E-01,  1.0
-8.905894233886884E-01,-7.609090909090909E-01, -1.0
-9.118181818181819E-01,-8.170706567730114E-01,  1.0
-8.718181818181818E-01,-7.245454545454545E-01, -1.0
-8.954870343849994E-01,-7.663636363636364E-01,  1.0
-8.718181818181818E-01,-7.281818181818182E-01, -1.0
-8.718181818181818E-01,-6.899999999999999E-01,  1.0
-8.693450671865228E-01,-7.118181818181818E-01, -1.0
-9.118181818181819E-01,-6.536363636363636E-01,  1.0
-8.518181818181818E-01,-6.604116386496264E-01, -1.0
-9.318181818181819E-01,-6.391410616401270E-01,  1.0
-8.836366406075360E-01,-6.300485442017432E-01, -1.0
-8.718181818181818E-01,-5.634562790607075E-01,  1.0
-8.318181818181818E-01,-6.048168370347672E-01, -1.0
-9.040027345039403E-01,-5.245454545454545E-01,  1.0
-8.646339982882194E-01,-5.263636363636364E-01, -1.0
-9.118181818181819E-01,-5.186266215553194E-01,  1.0
-8.782890693520676E-01,-4.699999999999999E-01, -1.0
-9.118181818181819E-01,-5.118181818181817E-01,  1.0
-8.718181818181818E-01,-4.536363636363636E-01, -1.0
-9.118181818181819E-01,-4.354545454545454E-01,  1.0
-8.600259047893102E-01,-4.520835015143442E-01, -1.0
-9.118181818181819E-01,-4.190909090909091E-01,  1.0
-8.718181818181818E-01,-3.809090909090909E-01, -1.0
-8.918181818181818E-01,-4.027272727272727E-01,  1.0
-8.518181818181818E-01,-3.645454545454545E-01, -1.0
-8.898817175012622E-01,-3.063636363636363E-01,  1.0
-8.718181818181818E-01,-3.681818181818182E-01, -1.0
-8.914602685159302E-01,-2.899999999999999E-01,  1.0
-9.318181818181819E-01,-2.778336465120132E-01, -1.0
-8.918181818181818E-01,-2.536363636363635E-01,  1.0
-9.318181818181819E-01,-2.290113503168245E-01, -1.0
-8.518181818181818E-01,-2.372727272727272E-01,  1.0
-9.118181818181819E-01,-2.187544464909340E-01, -1.0
-8.849293334351883E-01,-1.809090909090908E-01,  1.0
-8.727131700635582E-01,-1.623694426521691E-01, -1.0
-9.099061793360255E-01,-1.645454545454545E-01,  1.0
-8.518181818181818E-01,-8.636363636363628E-02, -1.0
-8.987282978794812E-01,-1.681818181818181E-01,  1.0
-8.718181818181818E-01,-6.999999999999992E-02, -1.0
-9.318181818181819E-01,-8.487571129885010E-02,  1.0
-8.518181818181818E-01,-6.655689073121966E-02, -1.0
-9.118181818181819E-01,-7.545454545454536E-02,  1.0
-8.918181818181818E-01, 2.727272727272832E-03, -1.0
-8.318181818181818E-01,-1.909090909090898E-02,  1.0
-8.718181818181818E-01, 1.909090909090920E-02, -1.0
-8.718181818181818E-01, 5.727272727272738E-02,  1.0
-8.718181818181818E-01, 3.545454545454556E-02, -1.0
-8.389182634491307E-01, 1.136363636363637E-01,  1.0
-9.118181818181819E-01, 5.181818181818193E-02, -1.0
-8.518181818181818E-01, 1.100000000000001E-01,  1.0
-9.118181818181819E-01, 1.281818181818183E-01, -1.0
-8.518181818181818E-01, 1.263636363636365E-01,  1.0
-9.118181818181819E-01, 1.445454545454547E-01, -1.0
-8.518181818181818E-01, 1.627272727272729E-01,  1.0
-8.718181818181818E-01, 2.009090909090910E-01, -1.0
-8.918181818181818E-01, 2.279064135705735E-01,  1.0
-8.718181818181818E-01, 1.972727272727274E-01, -1.0
-8.718181818181818E-01, 2.508492359822895E-01,  1.0
-9.118181818181819E-01, 2.936363636363638E-01, -1.0
-8.718181818181818E-01, 2.631505874828368E-01,  1.0
-9.245555015582526E-01, 2.900000000000001E-01, -1.0
-8.946724638222934E-01, 3.281818181818184E-01,  1.0
-8.436751863455956E-01, 3.272313450874513E-01, -1.0
-8.718181818181818E-01, 3.745807773548925E-01,  1.0
-9.318181818181819E-01, 3.427272727272729E-01, -1.0
-8.918181818181818E-01, 3.809090909090911E-01,  1.0
-8.686352977775300E-01, 4.242042417111934E-01, -1.0
-9.118181818181819E-01, 4.572727272727274E-01,  1.0
-8.718181818181818E-01, 4.308126112537993E-01, -1.0
-8.710177431133734E-01, 4.936363636363638E-01,  1.0
-9.073604868916634E-01, 4.624074925594813E-01, -1.0
-8.718181818181818E-01, 4.879141206168107E-01,  1.0
-8.918181818181818E-01, 5.642544128527978E-01, -1.0
-8.718181818181818E-01, 5.063636363636366E-01,  1.0
-8.860988999336191E-01, 5.845454545454547E-01, -1.0
-8.645436786665043E-01, 5.227272727272728E-01,  1.0
-8.918181818181818E-01, 6.009090909090911E-01, -1.0
-8.518181818181818E-01, 6.590909090909093E-01,  1.0
-8.718181818181818E-01, 6.072981267462897E-01, -1.0
-8.477194879265469E-01, 6.754545454545456E-01,  1.0
-8.918181818181818E-01, 6.143396660008263E-01, -1.0
-8.667436281452507E-01, 6.718181818181820E-01,  1.0
-9.128355258372464E-01, 7.300000000000002E-01, -1.0
-8.518181818181818E-01, 6.681818181818183E-01,  1.0
-9.118181818181819E-01, 7.263636363636365E-01, -1.0
-8.639590136915123E-01, 7.445454545454547E-01,  1.0
-9.118181818181819E-01, 7.427272727272729E-01, -1.0
-8.750700577229983E-01, 8.009090909090911E-01,  1.0
-9.318181818181819E-01, 7.590909090909093E-01, -1.0
-8.708818625239314E-01, 8.172727272727275E-01,  1.0
-8.621768988372936E-01, 8.635454843025948E-01, -1.0
-9.118181818181819E-01, 8.536363636363639E-01,  1.0
-9.006748583724025E-01, 9.318181818181821E-01, -1.0
-8.522982219629351E-01, 9.201190896550241E-01,  1.0
-8.536363636363636E-01,-9.288261337379797E-01,  1.0
-8.277406022252275E-01,-8.518181818181818E-01, -1.0
-8.936363636363637E-01,-8.336363636363636E-01,  1.0
-8.336363636363636E-01,-8.554545454545455E-01, -1.0
-8.736363636363637E-01,-8.372727272727273E-01,  1.0
-8.336363636363636E-01,-7.590909090909090E-01, -1.0
-8.936363636363637E-01,-8.209090909090909E-01,  1.0
-8.536363636363636E-01,-7.627272727272727E-01, -1.0
-8.736363636363637E-01,-7.845454545454545E-01,  1.0
-8.239672137594788E-01,-7.667379584532305E-01, -1.0
-8.336363636363636E-01,-7.081818181818181E-01,  1.0
-8.736363636363637E-01,-7.100000000000000E-01, -1.0
-8.649908553429060E-01,-6.871401022920961E-01,  1.0
-8.336363636363636E-01,-6.536363636363636E-01, -1.0
-9.136363636363637E-01,-6.661739851049986E-01,  1.0
-8.336363636363636E-01,-6.572727272727272E-01, -1.0
-8.736363636363637E-01,-5.790909090909091E-01,  1.0
-8.736363636363637E-01,-6.409090909090910E-01, -1.0
-8.736363636363637E-01,-5.627272727272727E-01,  1.0
-8.336363636363636E-01,-5.245454545454545E-01, -1.0
-8.736363636363637E-01,-5.463636363636364E-01,  1.0
-8.336363636363636E-01,-5.081818181818182E-01, -1.0
-8.936363636363637E-01,-5.079353582613562E-01,  1.0
-8.846902755016085E-01,-4.518181818181817E-01, -1.0
-8.536363636363636E-01,-4.674732427100399E-01,  1.0
-8.736363636363637E-01,-4.354545454545454E-01, -1.0
-8.936363636363637E-01,-3.972727272727272E-01,  1.0
-8.536363636363636E-01,-3.790909090909090E-01, -1.0
-8.936363636363637E-01,-4.171280022644577E-01,  1.0
-8.465183760812015E-01,-3.827272727272727E-01, -1.0
-8.775460995660800E-01,-3.045454545454545E-01,  1.0
-8.536363636363636E-01,-3.663636363636363E-01, -1.0
-8.736363636363637E-01,-3.081818181818181E-01,  1.0
-8.343417268152059E-01,-3.500000000000000E-01, -1.0
-8.601524100737703E-01,-2.865201125230243E-01,  1.0
-8.636330959143189E-01,-2.336363636363635E-01, -1.0
-8.736363636363637E-01,-2.354545454545454E-01,  1.0
-8.536363636363636E-01,-2.431179870875748E-01, -1.0
-8.336363636363636E-01,-1.990909090909090E-01,  1.0
-8.736363636363637E-01,-2.009090909090908E-01, -1.0
-8.213707491111545E-01,-2.027272727272727E-01,  1.0
-8.775098304126331E-01,-1.845454545454545E-01, -1.0
-8.936363636363637E-01,-1.663636363636363E-01,  1.0
-8.567049077819222E-01,-9.118641889363735E-02, -1.0
-8.136363636363636E-01,-1.299999999999999E-01,  1.0
-8.536363636363636E-01,-5.181818181818172E-02, -1.0
-9.136363636363637E-01,-1.136363636363635E-01,  1.0
-8.736363636363637E-01,-1.545454545454535E-02, -1.0
-9.136363636363637E-01,-5.727272727272718E-02,  1.0
-8.736363636363637E-01, 2.090909090909102E-02, -1.0
-8.152358256784011E-01,-2.090909090909080E-02,  1.0
-8.986972975565599E-01, 3.727272727272738E-02, -1.0
-8.536363636363636E-01, 7.545454545454557E-02,  1.0
-8.539795907569622E-01, 2.730761963091127E-02, -1.0
-8.336363636363636E-01, 1.118181818181819E-01,  1.0
-8.936363636363637E-01, 5.000000000000013E-02, -1.0
-8.336363636363636E-01, 1.081818181818183E-01,  1.0
-8.936363636363637E-01, 1.376638934416701E-01, -1.0
-8.543419408346051E-01, 1.801604519956441E-01,  1.0
-8.936363636363637E-01, 1.427272727272728E-01, -1.0
-8.936363636363637E-01, 2.209090909090911E-01,  1.0
-8.652823052239993E-01, 1.990909090909092E-01, -1.0
-8.448310153854235E-01, 2.372727272727274E-01,  1.0
-9.136363636363637E-01, 2.754545454545456E-01, -1.0
-8.696457608252731E-01, 2.736363636363638E-01,  1.0
-8.873421692135655E-01, 2.918181818181820E-01, -1.0
-8.736363636363637E-01, 2.900000000000001E-01,  1.0
-8.336363636363636E-01, 3.442701302365287E-01, -1.0
-8.702567634499339E-01, 3.786389274439543E-01,  1.0
-8.507247812100509E-01, 3.245454545454547E-01, -1.0
-8.536363636363636E-01, 3.827272727272729E-01,  1.0
-8.336363636363636E-01, 4.202995770181510E-01, -1.0
-8.956131731538087E-01, 3.990909090909093E-01,  1.0
-8.872342374243813E-01, 4.372727272727274E-01, -1.0
-8.730602675325406E-01, 4.754545454545456E-01,  1.0
-8.736363636363637E-01, 4.336363636363638E-01, -1.0
-8.557603704525428E-01, 4.800691760258288E-01,  1.0
-8.336363636363636E-01, 5.100000000000002E-01, -1.0
-8.615798844694879E-01, 4.757530426629114E-01,  1.0
-8.936363636363637E-01, 5.470752081059214E-01, -1.0
-8.536363636363636E-01, 5.245454545454546E-01,  1.0
-8.736363636363637E-01, 6.027272727272729E-01, -1.0
-8.536951876025760E-01, 5.422360425720775E-01,  1.0
-8.876493597363079E-01, 5.990909090909092E-01, -1.0
-8.536363636363636E-01, 6.572727272727275E-01,  1.0
-8.901822952834185E-01, 6.143188786021110E-01, -1.0
-8.544281541630057E-01, 6.736363636363638E-01,  1.0
-8.999199102036792E-01, 7.206111259681306E-01, -1.0
-8.536363636363636E-01, 7.500000000000002E-01,  1.0
-8.324860676073156E-01, 7.281818181818184E-01, -1.0
-8.401545404233326E-01, 7.863636363636366E-01,  1.0
-8.936363636363637E-01, 7.445454545454547E-01, -1.0
-8.736363636363637E-01, 7.827272727272729E-01,  1.0
-9.015267327955589E-01, 7.409090909090911E-01, -1.0
-8.936363636363637E-01, 8.190909090909093E-01,  1.0
-8.336363636363636E-01, 8.172727272727275E-01, -1.0
-8.536363636363636E-01, 8.417716055734897E-01,  1.0
-8.736363636363637E-01, 8.665599308645775E-01, -1.0
-8.936363636363637E-01, 8.718181818181820E-01,  1.0
-8.450913516238991E-01, 8.867141166915578E-01, -1.0
-8.056417510759143E-01,-8.509274070659605E-01, -1.0
-8.616975905505391E-01,-9.118181818181819E-01,  1.0
-8.154545454545454E-01,-8.536363636363636E-01, -1.0
-8.954545454545455E-01,-8.554545454545455E-01,  1.0
-8.354545454545454E-01,-7.772727272727272E-01, -1.0
-8.954545454545455E-01,-8.190909090909091E-01,  1.0
-8.354545454545454E-01,-7.609090909090909E-01, -1.0
-8.954545454545455E-01,-8.027272727272727E-01,  1.0
-8.354545454545454E-01,-7.645454545454545E-01, -1.0
-8.154545454545454E-01,-7.063636363636363E-01,  1.0
-8.354545454545454E-01,-6.681818181818181E-01, -1.0
-8.154545454545454E-01,-7.100000000000000E-01,  1.0
-8.035745889452033E-01,-6.457269964697111E-01, -1.0
-8.154545454545454E-01,-7.136363636363636E-01,  1.0
-8.354545454545454E-01,-6.554545454545454E-01, -1.0
-8.554545454545455E-01,-5.972727272727272E-01,  1.0
-8.154545454545454E-01,-6.590909090909092E-01, -1.0
-8.754545454545455E-01,-5.609090909090909E-01,  1.0
-8.261388054405556E-01,-6.227272727272728E-01, -1.0
-8.754545454545455E-01,-5.618260629803337E-01,  1.0
-8.154545454545454E-01,-5.063636363636363E-01, -1.0
-8.556058700865691E-01,-5.633922690676626E-01,  1.0
-8.154545454545454E-01,-5.099999999999999E-01, -1.0
-8.395636318008131E-01,-4.847326188798198E-01,  1.0
-8.554545454545455E-01,-4.536363636363636E-01, -1.0
-8.354545454545454E-01,-4.754545454545455E-01,  1.0
-8.354545454545454E-01,-3.972727272727272E-01, -1.0
-8.754545454545455E-01,-4.190909090909091E-01,  1.0
-8.554545454545455E-01,-3.809090909090909E-01, -1.0
-8.754545454545455E-01,-4.227272727272727E-01,  1.0
-8.554545454545455E-01,-3.845454545454545E-01, -1.0
-8.201533964392340E-01,-2.863636363636363E-01,  1.0
-8.425318214253856E-01,-3.455640571583919E-01, -1.0
-8.554545454545455E-01,-2.699999999999999E-01,  1.0
-8.354545454545454E-01,-2.998888374990028E-01, -1.0
-8.649793842279221E-01,-2.736363636363636E-01,  1.0
-8.354545454545454E-01,-2.365022115364021E-01, -1.0
-8.353899582501869E-01,-2.172727272727272E-01,  1.0
-8.554545454545455E-01,-2.190909090909090E-01, -1.0
-7.954545454545454E-01,-2.009090909090908E-01,  1.0
-8.567319145762547E-01,-1.227272727272726E-01, -1.0
-8.154545454545454E-01,-1.952859919967081E-01,  1.0
-8.675078208462162E-01,-8.636363636363628E-02, -1.0
-8.041431270183800E-01,-1.681818181818181E-01,  1.0
-8.554545454545455E-01,-6.999999999999992E-02, -1.0
-8.154545454545454E-01,-1.118181818181817E-01,  1.0
-8.554545454545455E-01,-5.363636363636354E-02, -1.0
-8.154545454545454E-01,-3.545454545454536E-02,  1.0
-8.754545454545455E-01, 2.727272727272832E-03, -1.0
-8.154545454545454E-01,-1.909090909090898E-02,  1.0
-8.754545454545455E-01, 1.958669164734114E-02, -1.0
-8.354545454545454E-01,-5.336908221681530E-03,  1.0
-8.554545454545455E-01, 4.418032245866407E-02, -1.0
-8.279120041243926E-01, 9.363636363636374E-02,  1.0
-8.578076954553580E-01, 3.181818181818193E-02, -1.0
-8.354545454545454E-01, 1.100000000000001E-01,  1.0
-8.354545454545454E-01, 1.475442087524950E-01, -1.0
-8.316287592737539E-01, 1.063636363636365E-01,  1.0
-8.354545454545454E-01, 1.645454545454547E-01, -1.0
-8.038808521470813E-01, 2.227272727272729E-01,  1.0
-8.554545454545455E-01, 1.809090909090910E-01, -1.0
-8.354545454545454E-01, 2.390909090909092E-01,  1.0
-8.554545454545455E-01, 2.080338701841412E-01, -1.0
-8.554545454545455E-01, 2.554545454545456E-01,  1.0
-8.297887270369421E-01, 2.936363636363638E-01, -1.0
-8.554545454545455E-01, 2.621178625639833E-01,  1.0
-8.354545454545454E-01, 2.900000000000001E-01, -1.0
-8.754545454545455E-01, 2.934673046911440E-01,  1.0
-8.510636762992724E-01, 3.263636363636365E-01, -1.0
-8.725583712054977E-01, 3.645454545454547E-01,  1.0
-8.154545454545454E-01, 4.227272727272730E-01, -1.0
-8.754545454545455E-01, 3.809090909090911E-01,  1.0
-8.154545454545454E-01, 4.008526484737178E-01, -1.0
-8.754545454545455E-01, 4.772727272727275E-01,  1.0
-8.754545454545455E-01, 4.354545454545456E-01, -1.0
-8.241803312691171E-01, 4.536363636363638E-01,  1.0
-8.154545454545454E-01, 4.918181818181819E-01, -1.0
-8.754545454545455E-01, 4.651378115011467E-01,  1.0
-8.462540428527541E-01, 5.681818181818185E-01, -1.0
-8.554545454545455E-01, 5.063636363636366E-01,  1.0
-8.754545454545455E-01, 5.845454545454547E-01, -1.0
-8.354545454545454E-01, 5.608959384542372E-01,  1.0
-8.754545454545455E-01, 6.041417958267886E-01, -1.0
-8.402001389066824E-01, 6.590909090909093E-01,  1.0
-8.877303904198737E-01, 6.172727272727274E-01, -1.0
-8.354545454545454E-01, 6.754545454545456E-01,  1.0
-8.754545454545455E-01, 6.136363636363638E-01, -1.0
-8.554545454545455E-01, 6.718181818181820E-01,  1.0
-8.307662019076494E-01, 7.300000000000002E-01, -1.0
-8.532575307722570E-01, 7.681818181818184E-01,  1.0
-8.154545454545454E-01, 7.097000269093180E-01, -1.0
-8.554545454545455E-01, 7.845454545454548E-01,  1.0
-8.115267958125785E-01, 7.427272727272729E-01, -1.0
-8.554545454545455E-01, 8.009090909090911E-01,  1.0
-8.154545454545454E-01, 7.999877470752509E-01, -1.0
-8.554545454545455E-01, 8.572727272727275E-01,  1.0
-8.705524042020261E-01, 8.554545454545457E-01, -1.0
-8.354545454545454E-01, 8.387647090254894E-01,  1.0
-8.364297402637911E-01, 8.915598156531008E-01, -1.0
-8.554545454545455E-01, 9.300000000000003E-01,  1.0
-8.400756801299401E-01,-9.500000000000001E-01,  1.0
-8.172727272727273E-01,-8.918181818181818E-01, -1.0
-8.538914993935274E-01,-8.816570677564942E-01,  1.0
-7.847641673707022E-01,-8.240640417473600E-01, -1.0
-8.545674825907756E-01,-8.342827166283083E-01,  1.0
-8.372727272727273E-01,-7.590909090909090E-01, -1.0
-8.372727272727273E-01,-8.209090909090909E-01,  1.0
-8.404153458293568E-01,-7.502491491930356E-01, -1.0
-7.972727272727272E-01,-7.245454545454545E-01,  1.0
-8.352571882627245E-01,-7.463636363636363E-01, -1.0
-7.972727272727272E-01,-7.089033904924382E-01,  1.0
-8.226594890803757E-01,-6.699999999999999E-01, -1.0
-8.172727272727273E-01,-7.118181818181818E-01,  1.0
-8.172727272727273E-01,-6.524583183521595E-01, -1.0
-8.562767338398800E-01,-6.078571794080735E-01,  1.0
-8.172727272727273E-01,-6.572727272727272E-01, -1.0
-8.010859268749611E-01,-5.790909090909091E-01,  1.0
-8.172727272727273E-01,-6.128162616141662E-01, -1.0
-8.572727272727273E-01,-5.627272727272727E-01,  1.0
-8.217738816130657E-01,-5.045454545454545E-01, -1.0
-8.009961000564010E-01,-5.663636363636364E-01,  1.0
-8.247857696276605E-01,-5.081818181818182E-01, -1.0
-8.372727272727273E-01,-4.699999999999999E-01,  1.0
-7.972727272727272E-01,-5.095976672939470E-01, -1.0
-8.372727272727273E-01,-4.736363636363636E-01,  1.0
-8.172727272727273E-01,-4.154545454545454E-01, -1.0
-8.372727272727273E-01,-4.572727272727273E-01,  1.0
-8.408672363604387E-01,-3.990909090909091E-01, -1.0
-7.972727272727272E-01,-3.409090909090908E-01,  1.0
-8.372727272727273E-01,-3.827272727272727E-01, -1.0
-7.972727272727272E-01,-3.045454545454545E-01,  1.0
-8.372727272727273E-01,-3.663636363636363E-01, -1.0
-8.772727272727273E-01,-2.881818181818181E-01,  1.0
-8.473548222785563E-01,-3.500000000000000E-01, -1.0
-7.972727272727272E-01,-2.518181818181817E-01,  1.0
-8.270383766898491E-01,-3.136363636363636E-01, -1.0
-8.572727272727273E-01,-2.754545454545454E-01,  1.0
-8.507384082920123E-01,-2.372727272727272E-01, -1.0
-7.972727272727272E-01,-1.872255419915091E-01,  1.0
-8.572727272727273E-01,-1.671260489124081E-01, -1.0
-7.972727272727272E-01,-1.827272727272727E-01,  1.0
-8.572727272727273E-01,-1.410486915062499E-01, -1.0
-7.825216542083487E-01,-1.863636363636363E-01,  1.0
-8.572727272727273E-01,-8.818181818181811E-02, -1.0
-7.972727272727272E-01,-1.299999999999999E-01,  1.0
-8.572727272727273E-01,-6.480180175702525E-02, -1.0
-7.846426195785896E-01,-9.363636363636353E-02,  1.0
-8.650647161524798E-01,-5.545454545454536E-02, -1.0
-7.972727272727272E-01,-1.727272727272717E-02,  1.0
-8.772727272727273E-01, 2.090909090909102E-02, -1.0
-7.972727272727272E-01,-2.090909090909080E-02,  1.0
-8.527728210987533E-01, 3.949518076982546E-02, -1.0
-8.077322360912310E-01, 6.300203672659493E-02,  1.0
-8.440377719374851E-01, 3.363636363636375E-02, -1.0
-8.282446934922223E-01, 1.118181818181819E-01,  1.0
-8.772727272727273E-01, 5.320277298254115E-02, -1.0
-8.372727272727273E-01, 1.081818181818183E-01,  1.0
-8.530638774962408E-01, 1.663636363636365E-01, -1.0
-7.972727272727272E-01, 1.445454545454547E-01,  1.0
-8.372727272727273E-01, 1.827272727272729E-01, -1.0
-8.172727272727273E-01, 2.209090909090911E-01,  1.0
-8.572727272727273E-01, 1.790909090909092E-01, -1.0
-8.372727272727273E-01, 2.372727272727274E-01,  1.0
-7.972727272727272E-01, 2.754545454545456E-01, -1.0
-8.372727272727273E-01, 2.536363636363638E-01,  1.0
-8.172727272727273E-01, 2.904741493184826E-01, -1.0
-7.972727272727272E-01, 3.100000000000002E-01,  1.0
-8.343680585814042E-01, 3.041200898680637E-01, -1.0
-7.972727272727272E-01, 3.572389202262175E-01,  1.0
-8.372727272727273E-01, 3.305632305608959E-01, -1.0
-8.572727272727273E-01, 3.807387433343090E-01,  1.0
-8.172727272727273E-01, 4.209090909090911E-01, -1.0
-8.658353056663700E-01, 3.790909090909093E-01,  1.0
-8.372727272727273E-01, 4.172727272727274E-01, -1.0
-8.375409448578136E-01, 4.375104320134737E-01,  1.0
-8.246937735312544E-01, 5.136363636363638E-01, -1.0
-8.172727272727273E-01, 4.518181818181820E-01,  1.0
-8.255043343117433E-01, 4.995964675930206E-01, -1.0
-8.572727272727273E-01, 5.254845819102930E-01,  1.0
-8.572727272727273E-01, 5.863636363636366E-01, -1.0
-8.172727272727273E-01, 5.645454545454547E-01,  1.0
-8.572727272727273E-01, 6.027272727272729E-01, -1.0
