x,y,charge
-8.915764925307121E-01, 4.303554515176912E-01, -1.0
-8.828368827087022E-01, 4.851196633067717E-01,  1.0
-9.400000000000001E-01, 4.684619513240526E-01, -1.0
-8.600000000000000E-01, 4.818181818181819E-01,  1.0
-8.792072532895268E-01, 5.800000000000003E-01, -1.0
-8.686619068821724E-01, 4.781818181818184E-01,  1.0
-8.773191495425783E-01, 5.963636363636367E-01, -1.0
-8.600000000000000E-01, 4.862794703500164E-01,  1.0
-8.775405425865640E-01, 5.983364873434871E-01, -1.0
-9.900000000000000E-01, 5.109090909090910E-01,  1.0
-8.786203822303509E-01, 5.978823912824822E-01, -1.0
-9.900000000000000E-01, 6.472727272727274E-01,  1.0
-8.800000000000000E-01, 6.054545454545456E-01, -1.0
-9.900000000000000E-01, 6.385421919268567E-01,  1.0
-8.679181665342215E-01, 6.015661693173644E-01, -1.0
-8.442039900765946E-01, 6.690935681012022E-01,  1.0
-9.200000000000000E-01, 7.234684823951893E-01, -1.0
-8.335695814422330E-01, 6.763636363636365E-01,  1.0
-9.200000000000000E-01, 7.345454545454547E-01, -1.0
-8.524247971509449E-01, 8.127272727272730E-01,  1.0
-9.200000000000000E-01, 7.167661292204738E-01, -1.0
-8.600000000000000E-01, 8.090909090909093E-01,  1.0
-9.800000000000001E-01, 7.672727272727274E-01, -1.0
-8.689458476838899E-01, 8.254545454545457E-01,  1.0
-8.400000000000000E-01, 8.983854464365425E-01, -1.0
-8.692551914090296E-01, 8.218181818181820E-01,  1.0
-9.000000000000000E-01, 9.360048071357513E-01, -1.0
-8.166113913525401E-01,-8.502106546923014E-01, -1.0
-9.218181818181819E-01,-8.548370393216553E-01,  1.0
-7.818181818181817E-01,-8.295330430262396E-01, -1.0
-9.018181818181819E-01,-8.454545454545455E-01,  1.0
-8.418181818181818E-01,-7.672727272727272E-01, -1.0
-9.218181818181819E-01,-8.290909090909091E-01,  1.0
-8.405894233886884E-01,-7.509090909090909E-01, -1.0
-9.218181818181819E-01,-8.470706567730114E-01,  1.0
-8.418181818181818E-01,-7.345454545454545E-01, -1.0
-9.454870343849995E-01,-8.163636363636364E-01,  1.0
-8.418181818181818E-01,-7.381818181818182E-01, -1.0
-9.218181818181819E-01,-6.516101129765158E-01,  1.0
-8.393450671865228E-01,-7.223286892732421E-01, -1.0
-9.618181818181819E-01,-6.236363636363635E-01,  1.0
-8.218181818181818E-01,-6.504116386496264E-01, -1.0
-9.618181818181819E-01,-6.429236374928070E-01,  1.0
-8.336366406075360E-01,-6.600485442017432E-01, -1.0
-8.818181818181818E-01,-5.582145155531198E-01,  1.0
-8.018181818181818E-01,-6.548168370347672E-01, -1.0
-9.140027345039403E-01,-5.345454545454545E-01,  1.0
-8.146339982882194E-01,-4.763636363636363E-01, -1.0
-9.018181818181819E-01,-5.286266215553194E-01,  1.0
-8.482890693520676E-01,-4.199999999999999E-01, -1.0
-9.018181818181819E-01,-5.218181818181817E-01,  1.0
-8.418181818181818E-01,-4.236363636363636E-01, -1.0
-9.218181818181819E-01,-4.254545454545454E-01,  1.0
-8.353312005291349E-01,-4.020835015143442E-01, -1.0
-9.358896234053286E-01,-4.290909090909091E-01,  1.0
-8.418181818181818E-01,-3.909090909090909E-01, -1.0
-9.418181818181819E-01,-4.327272727272727E-01,  1.0
-8.418181818181818E-01,-3.745454545454545E-01, -1.0
-8.598817175012622E-01,-2.763636363636363E-01,  1.0
-8.418181818181818E-01,-3.781818181818182E-01, -1.0
-8.614602685159302E-01,-2.599999999999999E-01,  1.0
-9.818181818181819E-01,-2.731956570593342E-01, -1.0
-8.618181818181818E-01,-2.636363636363636E-01,  1.0
-9.618181818181819E-01,-2.590113503168245E-01, -1.0
-8.218181818181818E-01,-2.187061666039659E-01,  1.0
-9.618181818181819E-01,-2.487544464909340E-01, -1.0
-8.949293334351883E-01,-1.909090909090908E-01,  1.0
-8.827131700635582E-01,-1.123694426521691E-01, -1.0
-8.999061793360255E-01,-1.745454545454545E-01,  1.0
-8.618181818181818E-01,-5.636363636363629E-02, -1.0
-8.887282978794812E-01,-1.781818181818181E-01,  1.0
-8.618181818181818E-01,-3.999999999999992E-02, -1.0
-9.418181818181819E-01,-1.348757112988501E-01,  1.0
-8.618181818181818E-01,-5.655689073121966E-02, -1.0
-9.418181818181819E-01,-1.254545454545453E-01,  1.0
-8.818181818181818E-01, 1.272727272727283E-02, -1.0
-7.818181818181817E-01,-4.909090909090899E-02,  1.0
-8.818181818181818E-01, 2.909090909090920E-02, -1.0
-8.218181818181818E-01, 1.072727272727274E-01,  1.0
-8.818181818181818E-01, 2.545454545454556E-02, -1.0
-8.089182634491306E-01, 1.236363636363637E-01,  1.0
-8.818181818181818E-01, 2.181818181818192E-02, -1.0
-8.218181818181818E-01, 1.200000000000001E-01,  1.0
-9.184275731626936E-01, 9.818181818181833E-02, -1.0
-8.218181818181818E-01, 1.363636363636365E-01,  1.0
-9.218181818181819E-01, 1.145454545454547E-01, -1.0
-8.218181818181818E-01, 1.327272727272728E-01,  1.0
-8.818181818181818E-01, 1.709090909090910E-01, -1.0
-8.646563926217311E-01, 2.379064135705735E-01,  1.0
-8.818181818181818E-01, 1.872727272727274E-01, -1.0
-8.618181818181818E-01, 2.408492359822895E-01,  1.0
-9.418181818181819E-01, 2.836363636363638E-01, -1.0
-8.618181818181818E-01, 2.531505874828368E-01,  1.0
-9.545555015582526E-01, 2.800000000000001E-01, -1.0
-8.846724638222934E-01, 3.181818181818183E-01,  1.0
-8.336751863455956E-01, 2.972313450874512E-01, -1.0
-8.672382876952531E-01, 3.845807773548925E-01,  1.0
-9.818181818181819E-01, 3.127272727272729E-01, -1.0
-8.618181818181818E-01, 3.709090909090911E-01,  1.0
-8.905668722904353E-01, 4.342042417111934E-01, -1.0
-9.018181818181819E-01, 4.072727272727274E-01,  1.0
-8.818181818181818E-01, 4.408126112537993E-01, -1.0
-8.810177431133734E-01, 4.836363636363638E-01,  1.0
-9.549765701680742E-01, 4.924074925594813E-01, -1.0
-8.818181818181818E-01, 4.961437388258962E-01,  1.0
-8.818181818181818E-01, 5.942544128527978E-01, -1.0
-8.818181818181818E-01, 4.763636363636365E-01,  1.0
-8.760988999336191E-01, 5.945454545454547E-01, -1.0
-8.745436786665043E-01, 4.727272727272728E-01,  1.0
-8.818181818181818E-01, 6.109090909090911E-01, -1.0
-8.418181818181818E-01, 6.690909090909093E-01,  1.0
-8.818181818181818E-01, 5.972981267462897E-01, -1.0
-8.377194879265469E-01, 6.654545454545456E-01,  1.0
-8.818181818181818E-01, 6.043396660008263E-01, -1.0
-8.367436281452507E-01, 6.618181818181820E-01,  1.0
-9.028355258372464E-01, 7.200000000000002E-01, -1.0
-8.418181818181818E-01, 6.781818181818183E-01,  1.0
-9.218181818181819E-01, 7.363636363636366E-01, -1.0
-8.739590136915123E-01, 7.945454545454548E-01,  1.0
-9.218181818181819E-01, 7.327272727272729E-01, -1.0
-8.650700577229983E-01, 8.109090909090911E-01,  1.0
-9.218181818181819E-01, 7.290909090909092E-01, -1.0
-8.608818625239314E-01, 8.257569177649238E-01,  1.0
-8.321768988372936E-01, 8.935454843025948E-01, -1.0
-8.618181818181818E-01, 8.236363636363638E-01,  1.0
-9.062093556530358E-01, 9.417712675383537E-01, -1.0
-8.701062249055276E-01, 9.501190896550241E-01,  1.0
-8.880328416085610E-01,-9.588261337379798E-01,  1.0
-7.777406022252275E-01,-8.164626100325760E-01, -1.0
-9.236363636363637E-01,-8.436363636363636E-01,  1.0
-7.836363636363636E-01,-8.254545454545454E-01, -1.0
-9.036363636363637E-01,-8.472727272727273E-01,  1.0
-8.436363636363636E-01,-7.490909090909090E-01, -1.0
-9.036363636363637E-01,-8.309090909090909E-01,  1.0
-8.436363636363636E-01,-7.527272727272727E-01, -1.0
-9.236363636363637E-01,-8.345454545454546E-01,  1.0
-8.339672137594788E-01,-7.567379584532304E-01, -1.0
-8.036363636363636E-01,-7.181818181818181E-01,  1.0
-8.436363636363636E-01,-7.400000000000000E-01, -1.0
-9.149908553429060E-01,-6.571401022920961E-01,  1.0
-8.236363636363636E-01,-6.636363636363636E-01, -1.0
-9.636363636363637E-01,-6.361739851049986E-01,  1.0
-8.140301721954581E-01,-6.472727272727272E-01, -1.0
-8.836363636363637E-01,-5.669932964204032E-01,  1.0
-8.236363636363636E-01,-6.509090909090910E-01, -1.0
-8.836363636363637E-01,-5.527272727272727E-01,  1.0
-7.836363636363636E-01,-4.945454545454545E-01, -1.0
-8.836363636363637E-01,-5.563636363636364E-01,  1.0
-7.836363636363636E-01,-4.862930664790333E-01, -1.0
-9.036363636363637E-01,-5.379353582613562E-01,  1.0
-8.546902755016085E-01,-4.218181818181817E-01, -1.0
-8.836363636363637E-01,-5.174732427100399E-01,  1.0
-8.236363636363636E-01,-4.054545454545454E-01, -1.0
-9.436363636363637E-01,-4.272727272727272E-01,  1.0
-8.436363636363636E-01,-3.890909090909090E-01, -1.0
-9.436363636363637E-01,-4.409635927842988E-01,  1.0
-8.365183760812015E-01,-3.927272727272727E-01, -1.0
-8.475460995660800E-01,-2.745454545454544E-01,  1.0
-8.436363636363636E-01,-3.763636363636363E-01, -1.0
-8.636363636363636E-01,-2.781818181818181E-01,  1.0
-8.443417268152059E-01,-3.800000000000000E-01, -1.0
-8.501524100737703E-01,-2.765201125230243E-01,  1.0
-9.136330959143190E-01,-2.036363636363635E-01, -1.0
-8.436363636363636E-01,-2.654545454545454E-01,  1.0
-9.036363636363637E-01,-1.931179870875747E-01, -1.0
-7.836363636363636E-01,-1.890909090909090E-01,  1.0
-9.036363636363637E-01,-2.109090909090909E-01, -1.0
-7.713707491111544E-01,-1.927272727272727E-01,  1.0
-8.875098304126331E-01,-1.492994134510875E-01, -1.0
-8.836363636363637E-01,-1.763636363636363E-01,  1.0
-8.667049077819222E-01,-4.118641889363735E-02, -1.0
-7.836363636363636E-01,-1.799999999999999E-01,  1.0
-8.636363636363636E-01,-4.181818181818172E-02, -1.0
-9.236363636363637E-01,-1.636363636363636E-01,  1.0
-8.836363636363637E-01, 1.454545454545465E-02, -1.0
-9.636363636363637E-01,-1.072727272727272E-01,  1.0
-8.836363636363637E-01, 3.090909090909102E-02, -1.0
-7.652358256784011E-01,-3.090909090909080E-02,  1.0
-8.686972975565599E-01, 2.727272727272738E-02, -1.0
-8.236363636363636E-01, 1.254545454545455E-01,  1.0
-8.839795907569622E-01, 1.730761963091127E-02, -1.0
-8.236363636363636E-01, 1.218181818181819E-01,  1.0
-8.836363636363637E-01, 2.000000000000012E-02, -1.0
-8.236363636363636E-01, 1.381818181818183E-01,  1.0
-9.236363636363637E-01, 1.276638934416701E-01, -1.0
-8.043419408346051E-01, 1.301604519956440E-01,  1.0
-9.036363636363637E-01, 1.127272727272728E-01, -1.0
-8.636363636363636E-01, 2.509090909090911E-01,  1.0
-8.752823052239993E-01, 1.690909090909092E-01, -1.0
-8.348310153854235E-01, 2.472727272727274E-01,  1.0
-9.400415114185221E-01, 2.854545454545456E-01, -1.0
-8.596457608252731E-01, 2.436363636363638E-01,  1.0
-9.373421692135655E-01, 2.818181818181820E-01, -1.0
-8.836363636363637E-01, 3.170051568482586E-01,  1.0
-8.436363636363636E-01, 2.942701302365286E-01, -1.0
-8.802567634499339E-01, 3.686389274439543E-01,  1.0
-8.407247812100509E-01, 3.145454545454547E-01, -1.0
-8.636363636363636E-01, 3.603238707861084E-01,  1.0
-8.236363636363636E-01, 4.102995770181510E-01, -1.0
-8.656131731538087E-01, 3.690909090909092E-01,  1.0
-8.968897144688547E-01, 4.272727272727274E-01, -1.0
-8.630602675325406E-01, 4.854545454545456E-01,  1.0
-8.836363636363637E-01, 4.342673710109962E-01, -1.0
-8.657603704525428E-01, 4.700691760258288E-01,  1.0
-7.836363636363636E-01, 5.200000000000002E-01, -1.0
-8.515798844694878E-01, 4.857530426629114E-01,  1.0
-8.836363636363637E-01, 5.970752081059214E-01, -1.0
-8.636363636363636E-01, 4.945454545454546E-01,  1.0
-8.836363636363637E-01, 5.927272727272729E-01, -1.0
-8.636951876025760E-01, 4.922360425720774E-01,  1.0
-8.776493597363079E-01, 5.890909090909092E-01, -1.0
-8.436363636363636E-01, 6.672727272727275E-01,  1.0
-8.801822952834185E-01, 6.043188786021110E-01, -1.0
-8.444281541630057E-01, 6.636363636363638E-01,  1.0
-9.099199102036792E-01, 7.306111259681306E-01, -1.0
-8.636363636363636E-01, 8.000000000000003E-01,  1.0
-7.824860676073155E-01, 7.581818181818184E-01, -1.0
-8.701545404233326E-01, 7.963636363636366E-01,  1.0
-9.036363636363637E-01, 7.345454545454547E-01, -1.0
-8.636363636363636E-01, 7.927272727272729E-01,  1.0
-9.115267327955590E-01, 7.309090909090911E-01, -1.0
-8.636363636363636E-01, 8.090909090909093E-01,  1.0
-7.836363636363636E-01, 8.137876193145682E-01, -1.0
-8.836363636363637E-01, 8.117716055734897E-01,  1.0
-8.436363636363636E-01, 8.965599308645775E-01, -1.0
-8.836363636363637E-01, 8.218181818181820E-01,  1.0
-8.350913516238991E-01, 8.967141166915578E-01, -1.0
-7.956417510759143E-01,-8.209274070659605E-01, -1.0
-8.716975905505391E-01,-9.418181818181819E-01,  1.0
-7.854545454545454E-01,-8.236363636363636E-01, -1.0
-9.054545454545455E-01,-8.454545454545455E-01,  1.0
-8.254545454545454E-01,-7.672727272727272E-01, -1.0
-9.054545454545455E-01,-8.290909090909091E-01,  1.0
-8.454545454545455E-01,-7.509090909090909E-01, -1.0
-9.054545454545455E-01,-8.327272727272728E-01,  1.0
-8.454545454545455E-01,-7.545454545454545E-01, -1.0
-8.054545454545454E-01,-7.163636363636363E-01,  1.0
-8.054545454545454E-01,-6.581818181818181E-01, -1.0
-8.054545454545454E-01,-7.200000000000000E-01,  1.0
-8.135745889452033E-01,-6.557269964697111E-01, -1.0
-8.054545454545454E-01,-7.036363636363636E-01,  1.0
-8.054545454545454E-01,-6.454545454545454E-01, -1.0
-8.654545454545455E-01,-5.672727272727272E-01,  1.0
-8.054545454545454E-01,-6.522607727621957E-01, -1.0
-8.654545454545455E-01,-5.709090909090909E-01,  1.0
-7.961388054405556E-01,-6.527272727272728E-01, -1.0
-8.654545454545455E-01,-5.518260629803337E-01,  1.0
-7.854545454545454E-01,-4.763636363636363E-01, -1.0
-8.856058700865691E-01,-5.533922690676626E-01,  1.0
-7.854545454545454E-01,-4.799999999999999E-01, -1.0
-8.695636318008131E-01,-4.947326188798198E-01,  1.0
-8.454545454545455E-01,-4.236363636363636E-01, -1.0
-8.654545454545455E-01,-4.854545454545455E-01,  1.0
-8.454545454545455E-01,-3.872727272727272E-01, -1.0
-9.254545454545455E-01,-4.490909090909091E-01,  1.0
-8.454545454545455E-01,-3.909090909090909E-01, -1.0
-9.254545454545455E-01,-4.327272727272727E-01,  1.0
-8.454545454545455E-01,-3.745454545454545E-01, -1.0
-8.101533964392340E-01,-2.363636363636362E-01,  1.0
-8.325318214253856E-01,-3.924351075506153E-01, -1.0
-8.454545454545455E-01,-2.599999999999999E-01,  1.0
-8.454545454545455E-01,-3.498888374990028E-01, -1.0
-8.549793842279221E-01,-2.636363636363636E-01,  1.0
-8.654545454545455E-01,-2.392046515264820E-01, -1.0
-7.853899582501869E-01,-2.072727272727272E-01,  1.0
-8.854545454545455E-01,-2.090909090909090E-01, -1.0
-7.854545454545454E-01,-1.909090909090908E-01,  1.0
-8.667319145762548E-01,-7.272727272727264E-02, -1.0
-7.854545454545454E-01,-2.052859919967081E-01,  1.0
-8.575078208462162E-01,-5.636363636363629E-02, -1.0
-7.741431270183800E-01,-1.781818181818181E-01,  1.0
-8.654545454545455E-01,-3.999999999999992E-02, -1.0
-7.854545454545454E-01,-1.618181818181817E-01,  1.0
-8.654545454545455E-01,-4.363636363636354E-02, -1.0
-7.654545454545454E-01,-6.545454545454536E-02,  1.0
-8.654545454545455E-01, 3.272727272727283E-02, -1.0
-7.654545454545454E-01,-4.909090909090899E-02,  1.0
-8.854545454545455E-01, 2.958669164734114E-02, -1.0
-7.854545454545454E-01,-3.533690822168153E-02,  1.0
-8.654545454545455E-01, 1.418032245866407E-02, -1.0
-8.179120041243926E-01, 1.236363636363637E-01,  1.0
-8.678076954553580E-01, 2.181818181818192E-02, -1.0
-8.254545454545454E-01, 1.200000000000001E-01,  1.0
-8.854545454545455E-01, 1.775442087524951E-01, -1.0
-8.416287592737539E-01, 1.363636363636365E-01,  1.0
-8.854545454545455E-01, 1.745454545454547E-01, -1.0
-8.244255198281764E-01, 2.131821858889187E-01,  1.0
-8.854545454545455E-01, 1.709090909090910E-01, -1.0
-8.454545454545455E-01, 2.290909090909092E-01,  1.0
-8.854545454545455E-01, 1.580338701841412E-01, -1.0
-8.454545454545455E-01, 2.570462663838571E-01,  1.0
-8.197887270369421E-01, 3.036363636363638E-01, -1.0
-8.454545454545455E-01, 2.521178625639833E-01,  1.0
-8.254545454545454E-01, 3.000000000000002E-01, -1.0
-8.654545454545455E-01, 2.434673046911440E-01,  1.0
-8.410636762992724E-01, 2.963636363636365E-01, -1.0
-8.782679866198900E-01, 3.745454545454547E-01,  1.0
-8.054545454545454E-01, 4.127272727272729E-01, -1.0
-8.654545454545455E-01, 3.709090909090911E-01,  1.0
-8.054545454545454E-01, 4.108526484737178E-01, -1.0
-8.654545454545455E-01, 4.872727272727275E-01,  1.0
-8.854545454545455E-01, 4.254545454545456E-01, -1.0
-8.341803312691171E-01, 4.636363636363638E-01,  1.0
-7.854545454545454E-01, 5.218181818181820E-01, -1.0
-8.654545454545455E-01, 4.751378115011467E-01,  1.0
-8.962540428527541E-01, 5.981818181818185E-01, -1.0
-8.654545454545455E-01, 4.763636363636365E-01,  1.0
-8.854545454545455E-01, 5.945454545454547E-01, -1.0
-8.254545454545454E-01, 5.508959384542372E-01,  1.0
-8.854545454545455E-01, 6.141417958267886E-01, -1.0
-8.502001389066824E-01, 6.690909090909093E-01,  1.0
-8.777303904198737E-01, 6.072727272727274E-01, -1.0
-8.454545454545455E-01, 6.654545454545456E-01,  1.0
-8.854545454545455E-01, 6.036363636363637E-01, -1.0
-8.454545454545455E-01, 6.618181818181820E-01,  1.0
-7.807662019076493E-01, 7.400000000000002E-01, -1.0
-8.632575307722570E-01, 8.181818181818185E-01,  1.0
-7.854545454545454E-01, 7.397000269093180E-01, -1.0
-8.654545454545455E-01, 8.145454545454548E-01,  1.0
-7.815267958125784E-01, 7.405250890300045E-01, -1.0
-8.654545454545455E-01, 8.109090909090911E-01,  1.0
-7.654545454545454E-01, 7.499877470752508E-01, -1.0
-8.654545454545455E-01, 8.072727272727275E-01,  1.0
-8.405524042020260E-01, 8.854545454545457E-01, -1.0
-8.654545454545455E-01, 8.087647090254894E-01,  1.0
-8.464297402637911E-01, 9.015598156531008E-01, -1.0
-8.654545454545455E-01, 9.400000000000003E-01,  1.0
-8.695136648427086E-01,-9.400000000000001E-01,  1.0
-8.072727272727273E-01,-8.418181818181818E-01, -1.0
-9.038914993935274E-01,-9.316570677564943E-01,  1.0
-7.947641673707022E-01,-8.140640417473600E-01, -1.0
-9.045674825907757E-01,-8.442827166283083E-01,  1.0
-8.272727272727273E-01,-7.490909090909090E-01, -1.0
-8.872727272727273E-01,-8.509090909090909E-01,  1.0
-8.504153458293569E-01,-7.402491491930356E-01, -1.0
-8.072727272727273E-01,-7.145454545454545E-01,  1.0
-8.452571882627246E-01,-7.450530619273711E-01, -1.0
-8.072727272727273E-01,-7.189033904924382E-01,  1.0
-8.106413824350308E-01,-6.599999999999999E-01, -1.0
-8.072727272727273E-01,-7.218181818181818E-01,  1.0
-8.072727272727273E-01,-6.624583183521595E-01, -1.0
-8.862767338398800E-01,-5.578571794080734E-01,  1.0
-8.072727272727273E-01,-6.472727272727272E-01, -1.0
-8.310859268749611E-01,-5.490909090909091E-01,  1.0
-8.072727272727273E-01,-6.428162616141663E-01, -1.0
-8.672727272727273E-01,-5.527272727272727E-01,  1.0
-7.717738816130657E-01,-4.745454545454545E-01, -1.0
-8.309961000564010E-01,-5.563636363636364E-01,  1.0
-7.747857696276604E-01,-4.781818181818182E-01, -1.0
-8.672727272727273E-01,-4.999999999999999E-01,  1.0
-7.672727272727272E-01,-4.595976672939469E-01, -1.0
-8.672727272727273E-01,-5.036363636363637E-01,  1.0
-7.672727272727272E-01,-4.254545454545454E-01, -1.0
-8.672727272727273E-01,-4.872727272727273E-01,  1.0
-8.308672363604387E-01,-3.890909090909090E-01, -1.0
-7.872727272727272E-01,-2.909090909090908E-01,  1.0
-8.472727272727273E-01,-3.927272727272727E-01, -1.0
-7.872727272727272E-01,-2.745454545454544E-01,  1.0
-8.472727272727273E-01,-3.763636363636363E-01, -1.0
-8.472727272727273E-01,-2.781818181818181E-01,  1.0
-8.373548222785563E-01,-3.800000000000000E-01, -1.0
-7.872727272727272E-01,-2.018181818181817E-01,  1.0
-8.370383766898492E-01,-3.636363636363636E-01, -1.0
-8.472727272727273E-01,-2.654545454545454E-01,  1.0
-8.807384082920123E-01,-2.072727272727272E-01, -1.0
-7.872727272727272E-01,-1.772255419915091E-01,  1.0
-8.872727272727273E-01,-1.171260489124081E-01, -1.0
-7.872727272727272E-01,-1.927272727272727E-01,  1.0
-8.872727272727273E-01,-9.104869150624995E-02, -1.0
-7.725216542083487E-01,-1.963636363636363E-01,  1.0
-8.672727272727273E-01,-5.818181818181812E-02, -1.0
-7.872727272727272E-01,-1.799999999999999E-01,  1.0
-8.672727272727273E-01,-5.480180175702525E-02, -1.0
-7.546426195785896E-01,-8.363636363636354E-02,  1.0
-8.550647161524798E-01,-4.545454545454536E-02, -1.0
-7.672727272727272E-01,-6.727272727272718E-02,  1.0
-8.672727272727273E-01, 3.090909090909102E-02, -1.0
-7.672727272727272E-01,-5.090909090909081E-02,  1.0
-8.827728210987533E-01, 2.949518076982546E-02, -1.0
-8.177322360912310E-01, 1.130020367265949E-01,  1.0
-8.740377719374851E-01, 2.363636363636375E-02, -1.0
-8.382446934922223E-01, 1.218181818181819E-01,  1.0
-8.672727272727273E-01, 2.320277298254114E-02, -1.0
-8.072727272727273E-01, 1.381818181818183E-01,  1.0
-8.830638774962408E-01, 1.739740266905999E-01, -1.0
-8.072727272727273E-01, 1.345454545454547E-01,  1.0
-8.672727272727273E-01, 1.727272727272729E-01, -1.0
-8.272727272727273E-01, 2.309090909090911E-01,  1.0
-8.672727272727273E-01, 1.890909090909092E-01, -1.0
-8.272727272727273E-01, 2.472727272727274E-01,  1.0
-7.472727272727272E-01, 2.854545454545456E-01, -1.0
-8.472727272727273E-01, 2.436363636363638E-01,  1.0
-8.272727272727273E-01, 3.004741493184826E-01, -1.0
-8.072727272727273E-01, 3.400000000000002E-01,  1.0
-8.243680585814042E-01, 3.141200898680637E-01, -1.0
-8.072727272727273E-01, 3.272389202262175E-01,  1.0
-8.272727272727273E-01, 3.005632305608958E-01, -1.0
-8.672727272727273E-01, 3.707387433343090E-01,  1.0
-8.078543352913150E-01, 4.109090909090911E-01, -1.0
-8.772597183312667E-01, 3.690909090909092E-01,  1.0
-8.072727272727273E-01, 4.272727272727274E-01, -1.0
-8.675409448578136E-01, 4.675104320134738E-01,  1.0
-7.746937735312543E-01, 5.184099254231470E-01, -1.0
-8.672727272727273E-01, 4.818181818181820E-01,  1.0
-7.755043343117433E-01, 5.095964675930206E-01, -1.0
-8.672727272727273E-01, 4.754845819102930E-01,  1.0
-8.672727272727273E-01, 5.963636363636367E-01, -1.0
-8.072727272727273E-01, 5.745454545454547E-01,  1.0
-8.672727272727273E-01, 6.127272727272729E-01, -1.0
